Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Negotiation Journal,17969,Springer,/scimag/journals/17969,/scimag/?journal=17969&page=1,74,/scimag/?journal=17969&year=2017&volume=33&issue=1,/scimag/?journal=17969&year=2018&volume=34&issue=1,/scimag/?journal=17969&year=2019&volume=35&issue=1,/scimag/?journal=17969&year=2020&volume=36&issue=1,
Neohelicon,17974,Springer Netherlands,/scimag/journals/17974,/scimag/?journal=17974&page=1,81,/scimag/?journal=17974&year=2017&volume=44&issue=1,/scimag/?journal=17974&year=2018&volume=45&issue=1,/scimag/?journal=17974&year=2019&volume=46&issue=1,/scimag/?journal=17974&year=2020&volume=47&issue=1,
Neophilologus,17977,Springer Netherlands,/scimag/journals/17977,/scimag/?journal=17977&page=1,211,/scimag/?journal=17977&year=2017&volume=101&issue=1,/scimag/?journal=17977&year=2018&volume=102&issue=1,/scimag/?journal=17977&year=2019&volume=103&issue=1,/scimag/?journal=17977&year=2020&volume=&issue=,
Neotropical Entomology,17982,Springer-Verlag,/scimag/journals/17982,/scimag/?journal=17982&page=1,76,/scimag/?journal=17982&year=2017&volume=46&issue=1,/scimag/?journal=17982&year=2018&volume=47&issue=6,/scimag/?journal=17982&year=2019&volume=48&issue=6,/scimag/?journal=17982&year=2020&volume=49&issue=1,
NETNOMICS: Economic Research and Electronic Networking,18016,Springer,/scimag/journals/18016,/scimag/?journal=18016&page=1,9,/scimag/?journal=18016&year=2017&volume=18&issue=1,/scimag/?journal=18016&year=2018&volume=19&issue=1-2,/scimag/?journal=18016&year=2019&volume=20&issue=2-3,/scimag/?journal=18016&year=2020&volume=&issue=,
Networks and Spatial Economics,18026,Springer US,/scimag/journals/18026,/scimag/?journal=18026&page=1,25,/scimag/?journal=18026&year=2017&volume=17&issue=1,/scimag/?journal=18026&year=2018&volume=18&issue=4,/scimag/?journal=18026&year=2019&volume=19&issue=1,/scimag/?journal=18026&year=2020&volume=20&issue=3,
Neural Computing and Applications,18033,Springer-Verlag,/scimag/journals/18033,/scimag/?journal=18033&page=1,230,/scimag/?journal=18033&year=2017&volume=28&issue=S1,/scimag/?journal=18033&year=2018&volume=29&issue=5,/scimag/?journal=18033&year=2019&volume=31&issue=6,/scimag/?journal=18033&year=2020&volume=32&issue=9,
Neural Processing Letters,18037,Springer US,/scimag/journals/18037,/scimag/?journal=18037&page=1,74,/scimag/?journal=18037&year=2017&volume=45&issue=1,/scimag/?journal=18037&year=2018&volume=&issue=,/scimag/?journal=18037&year=2019&volume=49&issue=3,/scimag/?journal=18037&year=2020&volume=51&issue=2,
Neurochemical Research,18047,Springer,/scimag/journals/18047,/scimag/?journal=18047&page=1,360,/scimag/?journal=18047&year=2017&volume=42&issue=1,/scimag/?journal=18047&year=2018&volume=43&issue=1,/scimag/?journal=18047&year=2019&volume=44&issue=3,/scimag/?journal=18047&year=2020&volume=45&issue=1,
neurogenetics,18063,Springer,/scimag/journals/18063,/scimag/?journal=18063&page=1,34,/scimag/?journal=18063&year=2017&volume=18&issue=1,/scimag/?journal=18063&year=2018&volume=19&issue=4,/scimag/?journal=18063&year=2019&volume=20&issue=1,/scimag/?journal=18063&year=2020&volume=21&issue=2,
Neuroinformatics,18068,Springer,/scimag/journals/18068,/scimag/?journal=18068&page=1,25,/scimag/?journal=18068&year=2017&volume=15&issue=1,/scimag/?journal=18068&year=2018&volume=16&issue=1,/scimag/?journal=18068&year=2019&volume=17&issue=2,/scimag/?journal=18068&year=2020&volume=&issue=,
Neurological Sciences,18077,Springer Milan,/scimag/journals/18077,/scimag/?journal=18077&page=1,315,/scimag/?journal=18077&year=2017&volume=38&issue=S2,/scimag/?journal=18077&year=2018&volume=39&issue=S1,/scimag/?journal=18077&year=2019&volume=40&issue=S3,/scimag/?journal=18077&year=2020&volume=41&issue=S1,
Neurophysiology,18101,Springer US,/scimag/journals/18101,/scimag/?journal=18101&page=1,160,/scimag/?journal=18101&year=2017&volume=49&issue=1,/scimag/?journal=18101&year=2018&volume=50&issue=1,/scimag/?journal=18101&year=2019&volume=51&issue=1,/scimag/?journal=18101&year=2020&volume=52&issue=1,
Neuropsychology Review,18112,Springer US,/scimag/journals/18112,/scimag/?journal=18112&page=1,26,/scimag/?journal=18112&year=2017&volume=27&issue=1,/scimag/?journal=18112&year=2018&volume=28&issue=1,/scimag/?journal=18112&year=2019&volume=29&issue=1,/scimag/?journal=18112&year=2020&volume=30&issue=3,
Neuroradiology,18116,Springer,/scimag/journals/18116,/scimag/?journal=18116&page=1,310,/scimag/?journal=18116&year=2017&volume=59&issue=S1,/scimag/?journal=18116&year=2018&volume=60&issue=S1,/scimag/?journal=18116&year=2019&volume=61&issue=S1,/scimag/?journal=18116&year=2020&volume=62&issue=S1,
Neuroscience and Behavioral Physiology,18125,Springer US,/scimag/journals/18125,/scimag/?journal=18125&page=1,227,/scimag/?journal=18125&year=2017&volume=47&issue=1,/scimag/?journal=18125&year=2018&volume=48&issue=1,/scimag/?journal=18125&year=2019&volume=49&issue=1,/scimag/?journal=18125&year=2020&volume=50&issue=1,/scimag/?journal=18125&year=2021&volume=51&issue=1
Neurosurgical Review,18140,Springer-Verlag,/scimag/journals/18140,/scimag/?journal=18140&page=1,118,/scimag/?journal=18140&year=2017&volume=40&issue=1,/scimag/?journal=18140&year=2018&volume=41&issue=2,/scimag/?journal=18140&year=2019&volume=&issue=,/scimag/?journal=18140&year=2020&volume=&issue=,
Neurotoxicity Research,18143,Springer-Verlag,/scimag/journals/18143,/scimag/?journal=18143&page=1,71,/scimag/?journal=18143&year=2017&volume=31&issue=1,/scimag/?journal=18143&year=2018&volume=33&issue=3,/scimag/?journal=18143&year=2019&volume=36&issue=1,/scimag/?journal=18143&year=2020&volume=&issue=,
NeuroTransmitter,18146,Springer,/scimag/journals/18146,/scimag/?journal=18146&page=1,100,/scimag/?journal=18146&year=2017&volume=28&issue=S1,/scimag/?journal=18146&year=2018&volume=29&issue=S2,/scimag/?journal=18146&year=2019&volume=30&issue=1-2,/scimag/?journal=18146&year=2020&volume=31&issue=1-2,
New Forests,18173,Springer Netherlands,/scimag/journals/18173,/scimag/?journal=18173&page=1,62,/scimag/?journal=18173&year=2017&volume=48&issue=1,/scimag/?journal=18173&year=2018&volume=49&issue=1,/scimag/?journal=18173&year=2019&volume=50&issue=2,/scimag/?journal=18173&year=2020&volume=&issue=,
New Generation Computing,18175,Springer,/scimag/journals/18175,/scimag/?journal=18175&page=1,37,/scimag/?journal=18175&year=2017&volume=35&issue=1,/scimag/?journal=18175&year=2018&volume=36&issue=1,/scimag/?journal=18175&year=2019&volume=37&issue=1,/scimag/?journal=18175&year=2020&volume=38&issue=2,
Nin,18305,Springer,/scimag/journals/18305,/scimag/?journal=18305&page=1,1,,,,,
Non-State Actors and International Law,18370,Springer,/scimag/journals/18370,/scimag/?journal=18370&page=1,4,,,,,
Nonlinear Dynamics,18357,Springer Netherlands,/scimag/journals/18357,/scimag/?journal=18357&page=1,322,/scimag/?journal=18357&year=2017&volume=87&issue=1,/scimag/?journal=18357&year=2018&volume=91&issue=1,/scimag/?journal=18357&year=2019&volume=95&issue=1,/scimag/?journal=18357&year=2020&volume=100&issue=1,
"Nonlinear Dynamics, Psychology, and Life Sciences",18358,Springer,/scimag/journals/18358,/scimag/?journal=18358&page=1,7,,,,,
Nonlinear Oscillations,18360,Springer US,/scimag/journals/18360,/scimag/?journal=18360&page=1,18,,,,,
Notfall +  Rettungsmedizin,18422,Springer-Verlag,/scimag/journals/18422,/scimag/?journal=18422&page=1,103,/scimag/?journal=18422&year=2017&volume=20&issue=S2,/scimag/?journal=18422&year=2018&volume=21&issue=S1,/scimag/?journal=18422&year=2019&volume=22&issue=1,/scimag/?journal=18422&year=2020&volume=23&issue=1,
"NTM Zeitschrift für Geschichte der Wissenschaften, Technik und Medizin",18448,Springer,/scimag/journals/18448,/scimag/?journal=18448&page=1,32,/scimag/?journal=18448&year=2017&volume=25&issue=1,/scimag/?journal=18448&year=2018&volume=26&issue=1,/scimag/?journal=18448&year=2019&volume=27&issue=1,/scimag/?journal=18448&year=2020&volume=28&issue=1,/scimag/?journal=18448&year=2021&volume=29&issue=1
Nuclear Medicine and Molecular Imaging,18466,Springer-Verlag,/scimag/journals/18466,/scimag/?journal=18466&page=1,27,/scimag/?journal=18466&year=2017&volume=51&issue=1,/scimag/?journal=18466&year=2018&volume=52&issue=1,/scimag/?journal=18466&year=2019&volume=53&issue=1,/scimag/?journal=18466&year=2020&volume=54&issue=2,
Numerical Algorithms,18496,Springer US,/scimag/journals/18496,/scimag/?journal=18496&page=1,120,/scimag/?journal=18496&year=2017&volume=74&issue=1,/scimag/?journal=18496&year=2018&volume=77&issue=1,/scimag/?journal=18496&year=2019&volume=80&issue=1,/scimag/?journal=18496&year=2020&volume=84&issue=4,
Numerische Mathematik,18505,Springer-Verlag,/scimag/journals/18505,/scimag/?journal=18505&page=1,186,/scimag/?journal=18505&year=2017&volume=135&issue=1,/scimag/?journal=18505&year=2018&volume=138&issue=2,/scimag/?journal=18505&year=2019&volume=141&issue=1,/scimag/?journal=18505&year=2020&volume=144&issue=4,
Nutrafoods,18532,Springer Milan,/scimag/journals/18532,/scimag/?journal=18532&page=1,7,,,,,
Nutrient Cycling in Agroecosystems,18533,Springer Netherlands,/scimag/journals/18533,/scimag/?journal=18533&page=1,128,/scimag/?journal=18533&year=2017&volume=107&issue=1,/scimag/?journal=18533&year=2018&volume=110&issue=1,/scimag/?journal=18533&year=2019&volume=113&issue=1,/scimag/?journal=18533&year=2020&volume=116&issue=3,
Obere Extremität,18560,Springer-Verlag,/scimag/journals/18560,/scimag/?journal=18560&page=1,28,/scimag/?journal=18560&year=2017&volume=12&issue=1%20Supplement,/scimag/?journal=18560&year=2018&volume=13&issue=1,/scimag/?journal=18560&year=2019&volume=14&issue=1,/scimag/?journal=18560&year=2020&volume=15&issue=1,
Obesity Surgery,18569,Springer-Verlag,/scimag/journals/18569,/scimag/?journal=18569&page=1,331,/scimag/?journal=18569&year=2017&volume=27&issue=1,/scimag/?journal=18569&year=2018&volume=28&issue=S2,/scimag/?journal=18569&year=2019&volume=29&issue=S1,/scimag/?journal=18569&year=2020&volume=30&issue=S1,
Odontology,18613,Springer,/scimag/journals/18613,/scimag/?journal=18613&page=1,31,/scimag/?journal=18613&year=2017&volume=105&issue=1,/scimag/?journal=18613&year=2018&volume=106&issue=1,/scimag/?journal=18613&year=2019&volume=&issue=,/scimag/?journal=18613&year=2020&volume=108&issue=3,
Oecologia,18625,Springer-Verlag,/scimag/journals/18625,/scimag/?journal=18625&page=1,1017,/scimag/?journal=18625&year=2017&volume=183&issue=1,/scimag/?journal=18625&year=2018&volume=186&issue=1,/scimag/?journal=18625&year=2019&volume=189&issue=1,/scimag/?journal=18625&year=2020&volume=192&issue=2,
Oncologie,18657,Springer-Verlag,/scimag/journals/18657,/scimag/?journal=18657&page=1,77,/scimag/?journal=18657&year=2017&volume=19&issue=1-2,,,,
Open Economies Review,18692,Springer US,/scimag/journals/18692,/scimag/?journal=18692&page=1,41,/scimag/?journal=18692&year=2017&volume=28&issue=1,/scimag/?journal=18692&year=2018&volume=29&issue=1,/scimag/?journal=18692&year=2019&volume=30&issue=1,/scimag/?journal=18692&year=2020&volume=31&issue=2,
Operational Research,18763,Springer-Verlag,/scimag/journals/18763,/scimag/?journal=18763&page=1,31,/scimag/?journal=18763&year=2017&volume=17&issue=1,/scimag/?journal=18763&year=2018&volume=&issue=,/scimag/?journal=18763&year=2019&volume=&issue=,/scimag/?journal=18763&year=2020&volume=&issue=,
Operations Management Research,18766,Springer US,/scimag/journals/18766,/scimag/?journal=18766&page=1,7,/scimag/?journal=18766&year=2017&volume=10&issue=1-2,/scimag/?journal=18766&year=2018&volume=11&issue=3-4,/scimag/?journal=18766&year=2019&volume=12&issue=1-2,/scimag/?journal=18766&year=2020&volume=13&issue=1-2,
Operative Orthopädie und Traumatologie,18772,Springer,/scimag/journals/18772,/scimag/?journal=18772&page=1,61,/scimag/?journal=18772&year=2017&volume=29&issue=1,/scimag/?journal=18772&year=2018&volume=30&issue=1,/scimag/?journal=18772&year=2019&volume=31&issue=1,/scimag/?journal=18772&year=2020&volume=32&issue=1,
Ophthalmology and Therapy,18795,Springer Healthcare Communications,/scimag/journals/18795,/scimag/?journal=18795&page=1,13,/scimag/?journal=18795&year=2017&volume=6&issue=1,/scimag/?journal=18795&year=2018&volume=&issue=,/scimag/?journal=18795&year=2019&volume=8&issue=S1,/scimag/?journal=18795&year=2020&volume=9&issue=1,
Optical and Quantum Electronics,18803,Springer,/scimag/journals/18803,/scimag/?journal=18803&page=1,265,/scimag/?journal=18803&year=2017&volume=49&issue=1,/scimag/?journal=18803&year=2018&volume=50&issue=1,/scimag/?journal=18803&year=2019&volume=51&issue=1,/scimag/?journal=18803&year=2020&volume=52&issue=1,/scimag/?journal=18803&year=2021&volume=53&issue=1
Optical Nanoscopy,18809,Springer-Verlag,/scimag/journals/18809,/scimag/?journal=18809&page=1,1,,,,,
Optical Networks Magazine,18810,Springer,/scimag/journals/18810,/scimag/?journal=18810&page=1,1,,,,,
Optimization and Engineering,18830,Springer US,/scimag/journals/18830,/scimag/?journal=18830&page=1,29,/scimag/?journal=18830&year=2017&volume=18&issue=1,/scimag/?journal=18830&year=2018&volume=19&issue=3,/scimag/?journal=18830&year=2019&volume=20&issue=2,/scimag/?journal=18830&year=2020&volume=21&issue=2,
Optimization Letters,18831,Springer-Verlag,/scimag/journals/18831,/scimag/?journal=18831&page=1,65,/scimag/?journal=18831&year=2017&volume=11&issue=1,/scimag/?journal=18831&year=2018&volume=12&issue=1,/scimag/?journal=18831&year=2019&volume=13&issue=1,/scimag/?journal=18831&year=2020&volume=14&issue=2,
OR Spectrum,18843,Springer,/scimag/journals/18843,/scimag/?journal=18843&page=1,69,/scimag/?journal=18843&year=2017&volume=39&issue=1,/scimag/?journal=18843&year=2018&volume=40&issue=1,/scimag/?journal=18843&year=2019&volume=41&issue=1,/scimag/?journal=18843&year=2020&volume=42&issue=1,
Oral Radiology,18853,Springer Japan,/scimag/journals/18853,/scimag/?journal=18853&page=1,36,/scimag/?journal=18853&year=2017&volume=33&issue=1,/scimag/?journal=18853&year=2018&volume=34&issue=2,/scimag/?journal=18853&year=2019&volume=35&issue=1,/scimag/?journal=18853&year=2020&volume=36&issue=2,
Order,18864,Springer Netherlands,/scimag/journals/18864,/scimag/?journal=18864&page=1,52,/scimag/?journal=18864&year=2017&volume=34&issue=1,/scimag/?journal=18864&year=2018&volume=&issue=,/scimag/?journal=18864&year=2019&volume=36&issue=2,/scimag/?journal=18864&year=2020&volume=&issue=,
Organic Agriculture,18868,Springer Netherlands,/scimag/journals/18868,/scimag/?journal=18868&page=1,14,/scimag/?journal=18868&year=2017&volume=7&issue=1,/scimag/?journal=18868&year=2018&volume=&issue=,/scimag/?journal=18868&year=2019&volume=9&issue=1,/scimag/?journal=18868&year=2020&volume=10&issue=S1,
Organic and Medicinal Chemistry Letters,18869,Springer-Verlag,/scimag/journals/18869,/scimag/?journal=18869&page=1,4,,,,,
Oriental Pharmacy and Experimental Medicine,18906,Springer Netherlands,/scimag/journals/18906,/scimag/?journal=18906&page=1,16,/scimag/?journal=18906&year=2017&volume=17&issue=1,/scimag/?journal=18906&year=2018&volume=18&issue=1,/scimag/?journal=18906&year=2019&volume=19&issue=1,,
Orthopädie & Rheuma,18920,Springer,/scimag/journals/18920,/scimag/?journal=18920&page=1,87,/scimag/?journal=18920&year=2017&volume=20&issue=1,/scimag/?journal=18920&year=2018&volume=21&issue=1,/scimag/?journal=18920&year=2019&volume=22&issue=1,/scimag/?journal=18920&year=2020&volume=23&issue=1,
Orthopedics and Traumatology,18933,Springer,/scimag/journals/18933,/scimag/?journal=18933&page=1,12,,,,,
Osteoporosis International,18947,Springer-Verlag,/scimag/journals/18947,/scimag/?journal=18947&page=1,311,/scimag/?journal=18947&year=2017&volume=28&issue=S1,/scimag/?journal=18947&year=2018&volume=29&issue=S2,/scimag/?journal=18947&year=2019&volume=30&issue=S1,/scimag/?journal=18947&year=2020&volume=31&issue=3,
Österreichische Wasser- und Abfallwirtschaft,18950,Springer Vienna,/scimag/journals/18950,/scimag/?journal=18950&page=1,54,/scimag/?journal=18950&year=2017&volume=69&issue=1-2,/scimag/?journal=18950&year=2018&volume=70&issue=1-2,/scimag/?journal=18950&year=2019&volume=71&issue=1-2,/scimag/?journal=18950&year=2020&volume=72&issue=1-2,
Oxidation of Metals,18986,Springer-Verlag,/scimag/journals/18986,/scimag/?journal=18986&page=1,104,/scimag/?journal=18986&year=2017&volume=87&issue=1-2,/scimag/?journal=18986&year=2018&volume=89&issue=3-4,/scimag/?journal=18986&year=2019&volume=91&issue=3-4,/scimag/?journal=18986&year=2020&volume=93&issue=3-4,
Paddy and Water Environment,19008,Springer Japan,/scimag/journals/19008,/scimag/?journal=19008&page=1,36,/scimag/?journal=19008&year=2017&volume=15&issue=1,/scimag/?journal=19008&year=2018&volume=16&issue=1,/scimag/?journal=19008&year=2019&volume=17&issue=2,/scimag/?journal=19008&year=2020&volume=&issue=,
Pädiatrie & Pädologie,19010,Springer Vienna,/scimag/journals/19010,/scimag/?journal=19010&page=1,41,/scimag/?journal=19010&year=2017&volume=52&issue=S1,/scimag/?journal=19010&year=2018&volume=53&issue=S1,/scimag/?journal=19010&year=2019&volume=54&issue=S1,/scimag/?journal=19010&year=2020&volume=55&issue=S2,
pädiatrie hautnah,19009,Springer,/scimag/journals/19009,/scimag/?journal=19009&page=1,4,,,,,
Pain and Therapy,19022,Springer Healthcare Communications,/scimag/journals/19022,/scimag/?journal=19022&page=1,9,/scimag/?journal=19022&year=2017&volume=6&issue=S1,/scimag/?journal=19022&year=2018&volume=7&issue=1,/scimag/?journal=19022&year=2019&volume=8&issue=1,/scimag/?journal=19022&year=2020&volume=9&issue=S1,
Palaeobiodiversity and Palaeoenvironments,19038,Springer-Verlag,/scimag/journals/19038,/scimag/?journal=19038&page=1,31,/scimag/?journal=19038&year=2017&volume=97&issue=1,/scimag/?journal=19038&year=2018&volume=98&issue=1,/scimag/?journal=19038&year=2019&volume=99&issue=1,/scimag/?journal=19038&year=2020&volume=100&issue=1,
Paläontologische Zeitschrift,19044,Springer-Verlag,/scimag/journals/19044,/scimag/?journal=19044&page=1,110,/scimag/?journal=19044&year=2017&volume=91&issue=1,/scimag/?journal=19044&year=2018&volume=92&issue=1,/scimag/?journal=19044&year=2019&volume=93&issue=1,/scimag/?journal=19044&year=2020&volume=&issue=,
Papers in Regional Science,19075,Springer,/scimag/journals/19075,/scimag/?journal=19075&page=1,131,/scimag/?journal=19075&year=2017&volume=96&issue=,/scimag/?journal=19075&year=2018&volume=97&issue=,/scimag/?journal=19075&year=2019&volume=98&issue=1,/scimag/?journal=19075&year=2020&volume=99&issue=1,
Parasitology Research,19096,Springer-Verlag,/scimag/journals/19096,/scimag/?journal=19096&page=1,514,/scimag/?journal=19096&year=2017&volume=116&issue=S1,/scimag/?journal=19096&year=2018&volume=117&issue=1,/scimag/?journal=19096&year=2019&volume=118&issue=1,/scimag/?journal=19096&year=2020&volume=119&issue=3,
Pastoral Psychology,19121,Springer,/scimag/journals/19121,/scimag/?journal=19121&page=1,214,/scimag/?journal=19121&year=2017&volume=66&issue=1,/scimag/?journal=19121&year=2018&volume=67&issue=1,/scimag/?journal=19121&year=2019&volume=68&issue=1,/scimag/?journal=19121&year=2020&volume=69&issue=1,
Pathologica,19128,Springer,/scimag/journals/19128,/scimag/?journal=19128&page=1,2,,,,,
Pathology & Oncology Research,19132,Springer Netherlands,/scimag/journals/19132,/scimag/?journal=19132&page=1,96,/scimag/?journal=19132&year=2017&volume=23&issue=1,/scimag/?journal=19132&year=2018&volume=24&issue=4,/scimag/?journal=19132&year=2019&volume=25&issue=4,/scimag/?journal=19132&year=2020&volume=&issue=,
Pattern Analysis and Applications,19148,Springer-Verlag,/scimag/journals/19148,/scimag/?journal=19148&page=1,48,/scimag/?journal=19148&year=2017&volume=20&issue=1,/scimag/?journal=19148&year=2018&volume=21&issue=4,/scimag/?journal=19148&year=2019&volume=22&issue=1,/scimag/?journal=19148&year=2020&volume=&issue=,
Pediatric and Developmental Pathology,19172,Springer,/scimag/journals/19172,/scimag/?journal=19172&page=1,80,/scimag/?journal=19172&year=2017&volume=20&issue=1,/scimag/?journal=19172&year=2018&volume=21&issue=1,/scimag/?journal=19172&year=2019&volume=22&issue=1,/scimag/?journal=19172&year=2020&volume=23&issue=1,
Pediatric Cardiology,19177,Springer,/scimag/journals/19177,/scimag/?journal=19177&page=1,242,/scimag/?journal=19177&year=2017&volume=38&issue=1,/scimag/?journal=19177&year=2018&volume=39&issue=1,/scimag/?journal=19177&year=2019&volume=40&issue=1,/scimag/?journal=19177&year=2020&volume=41&issue=1,
Pediatric Nephrology,19191,Springer,/scimag/journals/19191,/scimag/?journal=19191&page=1,374,/scimag/?journal=19191&year=2017&volume=32&issue=1,/scimag/?journal=19191&year=2018&volume=33&issue=6,/scimag/?journal=19191&year=2019&volume=34&issue=4,/scimag/?journal=19191&year=2020&volume=35&issue=1,
Pediatric Radiology,19201,Springer-Verlag,/scimag/journals/19201,/scimag/?journal=19201&page=1,409,/scimag/?journal=19201&year=2017&volume=47&issue=1%20Supplement,/scimag/?journal=19201&year=2018&volume=48&issue=S1,/scimag/?journal=19201&year=2019&volume=49&issue=S2,/scimag/?journal=19201&year=2020&volume=50&issue=S1,
Pediatric Surgery International,19206,Springer-Verlag,/scimag/journals/19206,/scimag/?journal=19206&page=1,267,/scimag/?journal=19206&year=2017&volume=33&issue=1,/scimag/?journal=19206&year=2018&volume=34&issue=1,/scimag/?journal=19206&year=2019&volume=35&issue=1,/scimag/?journal=19206&year=2020&volume=36&issue=3,
Peer-to-Peer Networking and Applications,19217,Springer US,/scimag/journals/19217,/scimag/?journal=19217&page=1,40,/scimag/?journal=19217&year=2017&volume=10&issue=1,/scimag/?journal=19217&year=2018&volume=11&issue=4,/scimag/?journal=19217&year=2019&volume=12&issue=1,/scimag/?journal=19217&year=2020&volume=13&issue=2,
PerinatalMedizin,19248,Springer,/scimag/journals/19248,/scimag/?journal=19248&page=1,3,,,,,
Periodica Mathematica Hungarica,19249,Springer Netherlands,/scimag/journals/19249,/scimag/?journal=19249&page=1,79,/scimag/?journal=19249&year=2017&volume=74&issue=1,/scimag/?journal=19249&year=2018&volume=76&issue=1,/scimag/?journal=19249&year=2019&volume=78&issue=1,/scimag/?journal=19249&year=2020&volume=80&issue=2,
Personal and Ubiquitous Computing,19264,Springer-Verlag,/scimag/journals/19264,/scimag/?journal=19264&page=1,70,/scimag/?journal=19264&year=2017&volume=21&issue=1,/scimag/?journal=19264&year=2018&volume=22&issue=1,/scimag/?journal=19264&year=2019&volume=23&issue=2,/scimag/?journal=19264&year=2020&volume=24&issue=1,
Perspectives in Drug Discovery and Design,19289,Springer,/scimag/journals/19289,/scimag/?journal=19289&page=1,10,,,,,
Petroleum Chemistry,19348,Springer,/scimag/journals/19348,/scimag/?journal=19348&page=1,70,/scimag/?journal=19348&year=2017&volume=57&issue=1,/scimag/?journal=19348&year=2018&volume=58&issue=1,/scimag/?journal=19348&year=2019&volume=59&issue=S1,/scimag/?journal=19348&year=2020&volume=60&issue=1,
Pflügers Archiv European Journal of Physiology,19358,Springer,/scimag/journals/19358,/scimag/?journal=19358&page=1,971,/scimag/?journal=19358&year=2017&volume=469&issue=1,/scimag/?journal=19358&year=2018&volume=470&issue=1,/scimag/?journal=19358&year=2019&volume=471&issue=3,/scimag/?journal=19358&year=2020&volume=472&issue=1,/scimag/?journal=19358&year=2021&volume=473&issue=1
Pharmaceutical Chemistry Journal,19364,Springer,/scimag/journals/19364,/scimag/?journal=19364&page=1,461,/scimag/?journal=19364&year=2017&volume=50&issue=10,/scimag/?journal=19364&year=2018&volume=51&issue=10,/scimag/?journal=19364&year=2019&volume=52&issue=10,/scimag/?journal=19364&year=2020&volume=53&issue=10,
Pharmaceutical Research,19371,Springer US,/scimag/journals/19371,/scimag/?journal=19371&page=1,385,/scimag/?journal=19371&year=2017&volume=34&issue=1,/scimag/?journal=19371&year=2018&volume=35&issue=1,/scimag/?journal=19371&year=2019&volume=36&issue=1,/scimag/?journal=19371&year=2020&volume=37&issue=1,
PharmacoEconomics,19378,Springer International Publishing AG,/scimag/journals/19378,/scimag/?journal=19378&page=1,136,/scimag/?journal=19378&year=2017&volume=35&issue=1,/scimag/?journal=19378&year=2018&volume=36&issue=1,/scimag/?journal=19378&year=2019&volume=37&issue=4,/scimag/?journal=19378&year=2020&volume=38&issue=3,
Phenomenology and the Cognitive Sciences,19414,Springer,/scimag/journals/19414,/scimag/?journal=19414&page=1,33,/scimag/?journal=19414&year=2017&volume=16&issue=1,/scimag/?journal=19414&year=2018&volume=17&issue=2,/scimag/?journal=19414&year=2019&volume=18&issue=1,/scimag/?journal=19414&year=2020&volume=&issue=,
Philosophia,19431,Springer,/scimag/journals/19431,/scimag/?journal=19431&page=1,95,/scimag/?journal=19431&year=2017&volume=7&issue=2,/scimag/?journal=19431&year=2018&volume=8&issue=1,/scimag/?journal=19431&year=2019&volume=9&issue=1,/scimag/?journal=19431&year=2020&volume=10&issue=1,
Philosophical Studies,19451,Springer Netherlands,/scimag/journals/19451,/scimag/?journal=19451&page=1,417,/scimag/?journal=19451&year=2017&volume=174&issue=1,/scimag/?journal=19451&year=2018&volume=175&issue=4,/scimag/?journal=19451&year=2019&volume=176&issue=3,/scimag/?journal=19451&year=2020&volume=&issue=,/scimag/?journal=19451&year=2021&volume=&issue=
Photonic Network Communications,19500,Springer,/scimag/journals/19500,/scimag/?journal=19500&page=1,48,/scimag/?journal=19500&year=2017&volume=33&issue=1,/scimag/?journal=19500&year=2018&volume=35&issue=2,/scimag/?journal=19500&year=2019&volume=37&issue=2,/scimag/?journal=19500&year=2020&volume=39&issue=3,
Photosynthesis Research,19506,Springer,/scimag/journals/19506,/scimag/?journal=19506&page=1,173,/scimag/?journal=19506&year=2017&volume=131&issue=1,/scimag/?journal=19506&year=2018&volume=135&issue=1-3,/scimag/?journal=19506&year=2019&volume=140&issue=1,/scimag/?journal=19506&year=2020&volume=143&issue=2,/scimag/?journal=19506&year=2021&volume=147&issue=1
Photosynthetica,19507,Springer Netherlands,/scimag/journals/19507,/scimag/?journal=19507&page=1,88,/scimag/?journal=19507&year=2017&volume=55&issue=1,/scimag/?journal=19507&year=2018&volume=56&issue=1,,,
Physical Oceanography,19546,Springer,/scimag/journals/19546,/scimag/?journal=19546&page=1,37,,,,,
Physics and Chemistry of Minerals,19563,Springer-Verlag,/scimag/journals/19563,/scimag/?journal=19563&page=1,123,/scimag/?journal=19563&year=2017&volume=44&issue=1,/scimag/?journal=19563&year=2018&volume=45&issue=2,/scimag/?journal=19563&year=2019&volume=46&issue=5,/scimag/?journal=19563&year=2020&volume=47&issue=1,
Phytochemistry Reviews,19619,Springer,/scimag/journals/19619,/scimag/?journal=19619&page=1,35,/scimag/?journal=19619&year=2017&volume=16&issue=1,/scimag/?journal=19619&year=2018&volume=17&issue=2,/scimag/?journal=19619&year=2019&volume=&issue=,/scimag/?journal=19619&year=2020&volume=19&issue=2,
Phytoparasitica,19623,Springer Netherlands,/scimag/journals/19623,/scimag/?journal=19623&page=1,90,/scimag/?journal=19623&year=2017&volume=45&issue=1,/scimag/?journal=19623&year=2018&volume=46&issue=1,/scimag/?journal=19623&year=2019&volume=47&issue=1,/scimag/?journal=19623&year=2020&volume=48&issue=2,
Phytothérapie,19625,Springer,/scimag/journals/19625,/scimag/?journal=19625&page=1,43,/scimag/?journal=19625&year=2017&volume=15&issue=1,,,,
