Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Musculoskeletal Care,17732,John Wiley and Sons,/scimag/journals/17732,/scimag/?journal=17732&page=1,26,/scimag/?journal=17732&year=2017&volume=15&issue=1,/scimag/?journal=17732&year=2018&volume=16&issue=1,/scimag/?journal=17732&year=2019&volume=17&issue=1,/scimag/?journal=17732&year=2020&volume=18&issue=1,
Museum International,17735,John Wiley and Sons,/scimag/journals/17735,/scimag/?journal=17735&page=1,128,/scimag/?journal=17735&year=2017&volume=69&issue=1-2,/scimag/?journal=17735&year=2018&volume=70&issue=1-2,/scimag/?journal=17735&year=2019&volume=71&issue=1-2,/scimag/?journal=17735&year=2020&volume=72&issue=1-2,
Music Analysis,17738,John Wiley and Sons,/scimag/journals/17738,/scimag/?journal=17738&page=1,42,/scimag/?journal=17738&year=2017&volume=36&issue=1,/scimag/?journal=17738&year=2018&volume=37&issue=1,/scimag/?journal=17738&year=2019&volume=38&issue=1-2,/scimag/?journal=17738&year=2020&volume=39&issue=1,
Mycoses,17783,John Wiley and Sons,/scimag/journals/17783,/scimag/?journal=17783&page=1,300,/scimag/?journal=17783&year=2017&volume=60&issue=,/scimag/?journal=17783&year=2018&volume=61&issue=,/scimag/?journal=17783&year=2019&volume=62&issue=S1,/scimag/?journal=17783&year=2020&volume=63&issue=S1,/scimag/?journal=17783&year=2021&volume=64&issue=1
Nachrichten aus Chemie Technik und Laboratorium,17793,John Wiley and Sons,/scimag/journals/17793,/scimag/?journal=17793&page=1,4,,,,,
National Civic Review,17849,John Wiley and Sons,/scimag/journals/17849,/scimag/?journal=17849&page=1,608,/scimag/?journal=17849&year=2017&volume=106&issue=1,/scimag/?journal=17849&year=2018&volume=107&issue=1,,,
National Productivity Review,17857,John Wiley and Sons,/scimag/journals/17857,/scimag/?journal=17857&page=1,3,,,,,
Natural Gas & Electricity,17871,John Wiley and Sons,/scimag/journals/17871,/scimag/?journal=17871&page=1,81,/scimag/?journal=17871&year=2017&volume=33&issue=6,/scimag/?journal=17871&year=2018&volume=34&issue=6,/scimag/?journal=17871&year=2019&volume=35&issue=6,/scimag/?journal=17871&year=2020&volume=36&issue=6,
Natural Resource Modeling,17883,John Wiley and Sons,/scimag/journals/17883,/scimag/?journal=17883&page=1,38,/scimag/?journal=17883&year=2017&volume=30&issue=1,/scimag/?journal=17883&year=2018&volume=31&issue=1,/scimag/?journal=17883&year=2019&volume=32&issue=1,/scimag/?journal=17883&year=2020&volume=33&issue=1,
Natural Toxins,17891,John Wiley and Sons,/scimag/journals/17891,/scimag/?journal=17891&page=1,14,,,,,
Naval Research Logistics (NRL),17948,John Wiley and Sons,/scimag/journals/17948,/scimag/?journal=17948&page=1,155,/scimag/?journal=17948&year=2017&volume=64&issue=1,/scimag/?journal=17948&year=2018&volume=65&issue=1,/scimag/?journal=17948&year=2019&volume=66&issue=1,/scimag/?journal=17948&year=2020&volume=67&issue=1,
Nephrology,17997,John Wiley and Sons,/scimag/journals/17997,/scimag/?journal=17997&page=1,170,/scimag/?journal=17997&year=2017&volume=22&issue=,/scimag/?journal=17997&year=2018&volume=23&issue=,/scimag/?journal=17997&year=2019&volume=24&issue=S1,/scimag/?journal=17997&year=2020&volume=25&issue=S4,/scimag/?journal=17997&year=2021&volume=26&issue=1
Networks,18024,John Wiley and Sons,/scimag/journals/18024,/scimag/?journal=18024&page=1,102,/scimag/?journal=18024&year=2017&volume=69&issue=1,/scimag/?journal=18024&year=2018&volume=71&issue=1,/scimag/?journal=18024&year=2019&volume=73&issue=1,/scimag/?journal=18024&year=2020&volume=75&issue=1,/scimag/?journal=18024&year=2021&volume=77&issue=1
Neurogastroenterology & Motility,18062,John Wiley and Sons,/scimag/journals/18062,/scimag/?journal=18062&page=1,171,/scimag/?journal=18062&year=2017&volume=29&issue=,/scimag/?journal=18062&year=2018&volume=30&issue=,/scimag/?journal=18062&year=2019&volume=31&issue=S2,/scimag/?journal=18062&year=2020&volume=32&issue=S1,/scimag/?journal=18062&year=2021&volume=33&issue=1
Neuromodulation: Technology at the Neural Interface,18087,John Wiley and Sons,/scimag/journals/18087,/scimag/?journal=18087&page=1,84,/scimag/?journal=18087&year=2017&volume=20&issue=1,/scimag/?journal=18087&year=2018&volume=21&issue=1,/scimag/?journal=18087&year=2019&volume=22&issue=1,/scimag/?journal=18087&year=2020&volume=23&issue=1,/scimag/?journal=18087&year=2021&volume=24&issue=3
Neuropathology,18095,John Wiley and Sons,/scimag/journals/18095,/scimag/?journal=18095&page=1,85,/scimag/?journal=18095&year=2017&volume=37&issue=1,/scimag/?journal=18095&year=2018&volume=38&issue=1,/scimag/?journal=18095&year=2019&volume=39&issue=1,/scimag/?journal=18095&year=2020&volume=40&issue=1,
Neuropathology and Applied Neurobiology,18096,John Wiley and Sons,/scimag/journals/18096,/scimag/?journal=18096&page=1,130,/scimag/?journal=18096&year=2017&volume=43&issue=,/scimag/?journal=18096&year=2018&volume=44&issue=,/scimag/?journal=18096&year=2019&volume=45&issue=,/scimag/?journal=18096&year=2020&volume=46&issue=,/scimag/?journal=18096&year=2021&volume=&issue=
Neuroscience Research Communications,18131,John Wiley and Sons,/scimag/journals/18131,/scimag/?journal=18131&page=1,16,,,,,
Neurourology and Urodynamics,18147,John Wiley and Sons,/scimag/journals/18147,/scimag/?journal=18147&page=1,194,/scimag/?journal=18147&year=2017&volume=36&issue=S3,/scimag/?journal=18147&year=2018&volume=37&issue=S3,/scimag/?journal=18147&year=2019&volume=38&issue=S2,/scimag/?journal=18147&year=2020&volume=39&issue=S1,
New Blackfriars,18152,John Wiley and Sons,/scimag/journals/18152,/scimag/?journal=18152&page=1,380,/scimag/?journal=18152&year=2017&volume=98&issue=1073,/scimag/?journal=18152&year=2018&volume=99&issue=1079,/scimag/?journal=18152&year=2019&volume=100&issue=1085,/scimag/?journal=18152&year=2020&volume=101&issue=1091,/scimag/?journal=18152&year=2021&volume=102&issue=1097
New Directions for Adult and Continuing Education,18157,John Wiley and Sons,/scimag/journals/18157,/scimag/?journal=18157&page=1,72,/scimag/?journal=18157&year=2017&volume=2017&issue=153,/scimag/?journal=18157&year=2018&volume=2018&issue=157,/scimag/?journal=18157&year=2019&volume=2019&issue=161,/scimag/?journal=18157&year=2020&volume=2020&issue=165,
New Directions for Child and Adolescent Development,18158,John Wiley and Sons,/scimag/journals/18158,/scimag/?journal=18158&page=1,56,/scimag/?journal=18158&year=2017&volume=2017&issue=155,/scimag/?journal=18158&year=2018&volume=2018&issue=159,/scimag/?journal=18158&year=2019&volume=2019&issue=163,/scimag/?journal=18158&year=2020&volume=2020&issue=169,
New Directions for Community Colleges,18159,John Wiley and Sons,/scimag/journals/18159,/scimag/?journal=18159&page=1,91,/scimag/?journal=18159&year=2017&volume=2017&issue=177,/scimag/?journal=18159&year=2018&volume=2018&issue=181,/scimag/?journal=18159&year=2019&volume=2019&issue=185,/scimag/?journal=18159&year=2020&volume=2020&issue=189,
New Directions for Evaluation,18160,John Wiley and Sons,/scimag/journals/18160,/scimag/?journal=18160&page=1,60,/scimag/?journal=18160&year=2017&volume=2017&issue=153,/scimag/?journal=18160&year=2018&volume=2018&issue=157,/scimag/?journal=18160&year=2019&volume=2019&issue=161,/scimag/?journal=18160&year=2020&volume=2020&issue=165,
New Directions for Higher Education,18161,John Wiley and Sons,/scimag/journals/18161,/scimag/?journal=18161&page=1,81,/scimag/?journal=18161&year=2017&volume=2017&issue=177,/scimag/?journal=18161&year=2018&volume=2018&issue=181,/scimag/?journal=18161&year=2019&volume=2019&issue=185,/scimag/?journal=18161&year=2020&volume=2020&issue=189,
New Directions for Institutional Research,18162,John Wiley and Sons,/scimag/journals/18162,/scimag/?journal=18162&page=1,70,/scimag/?journal=18162&year=2017&volume=2016&issue=171,/scimag/?journal=18162&year=2018&volume=2018&issue=177,/scimag/?journal=18162&year=2019&volume=2019&issue=181,,
New Directions for Philanthropic Fundraising,18164,John Wiley and Sons,/scimag/journals/18164,/scimag/?journal=18164&page=1,18,,,,,
New Directions for Student Services,18166,John Wiley and Sons,/scimag/journals/18166,/scimag/?journal=18166&page=1,66,/scimag/?journal=18166&year=2017&volume=2017&issue=157,/scimag/?journal=18166&year=2018&volume=2018&issue=161,/scimag/?journal=18166&year=2019&volume=2019&issue=165,/scimag/?journal=18166&year=2020&volume=2020&issue=169,
New Directions for Teaching and Learning,18167,John Wiley and Sons,/scimag/journals/18167,/scimag/?journal=18167&page=1,75,/scimag/?journal=18167&year=2017&volume=2017&issue=149,/scimag/?journal=18167&year=2018&volume=2018&issue=153,/scimag/?journal=18167&year=2019&volume=2019&issue=157,/scimag/?journal=18167&year=2020&volume=2020&issue=161,
New Directions for Youth Development,18168,John Wiley and Sons,/scimag/journals/18168,/scimag/?journal=18168&page=1,63,,,,,
New Perspectives Quarterly,18192,John Wiley and Sons,/scimag/journals/18192,/scimag/?journal=18192&page=1,63,/scimag/?journal=18192&year=2017&volume=34&issue=1,/scimag/?journal=18192&year=2018&volume=35&issue=1,/scimag/?journal=18192&year=2019&volume=36&issue=1,,
New Phytologist,18194,John Wiley and Sons,/scimag/journals/18194,/scimag/?journal=18194&page=1,1319,/scimag/?journal=18194&year=2017&volume=213&issue=1,/scimag/?journal=18194&year=2018&volume=217&issue=1,/scimag/?journal=18194&year=2019&volume=221&issue=1,/scimag/?journal=18194&year=2020&volume=225&issue=1,/scimag/?journal=18194&year=2021&volume=229&issue=1
"New Technology, Work and Employment",18209,John Wiley and Sons,/scimag/journals/18209,/scimag/?journal=18209&page=1,25,/scimag/?journal=18209&year=2017&volume=32&issue=1,/scimag/?journal=18209&year=2018&volume=33&issue=1,/scimag/?journal=18209&year=2019&volume=34&issue=1,/scimag/?journal=18209&year=2020&volume=35&issue=1,
New Zealand Geographer,18217,John Wiley and Sons,/scimag/journals/18217,/scimag/?journal=18217&page=1,139,/scimag/?journal=18217&year=2017&volume=73&issue=1,/scimag/?journal=18217&year=2018&volume=74&issue=1,/scimag/?journal=18217&year=2019&volume=75&issue=1,/scimag/?journal=18217&year=2020&volume=76&issue=1,
New Zealand Journal of Geography (Wiley-Blackwell),18223,John Wiley and Sons,/scimag/journals/18223,/scimag/?journal=18223&page=1,1,,,,,
NMR in Biomedicine,18340,John Wiley and Sons,/scimag/journals/18340,/scimag/?journal=18340&page=1,142,/scimag/?journal=18340&year=2017&volume=30&issue=1,/scimag/?journal=18340&year=2018&volume=31&issue=1,/scimag/?journal=18340&year=2019&volume=32&issue=1,/scimag/?journal=18340&year=2020&volume=33&issue=1,/scimag/?journal=18340&year=2021&volume=34&issue=1
Nonprofit Management and Leadership,18367,John Wiley and Sons,/scimag/journals/18367,/scimag/?journal=18367&page=1,49,/scimag/?journal=18367&year=2017&volume=27&issue=3,/scimag/?journal=18367&year=2018&volume=28&issue=3,/scimag/?journal=18367&year=2019&volume=29&issue=3,/scimag/?journal=18367&year=2020&volume=30&issue=3,
Noûs,18429,John Wiley and Sons,/scimag/journals/18429,/scimag/?journal=18429&page=1,147,/scimag/?journal=18429&year=2017&volume=51&issue=1,/scimag/?journal=18429&year=2018&volume=52&issue=1,/scimag/?journal=18429&year=2019&volume=53&issue=1,/scimag/?journal=18429&year=2020&volume=54&issue=1,
Numerical Linear Algebra with Applications,18502,John Wiley and Sons,/scimag/journals/18502,/scimag/?journal=18502&page=1,58,/scimag/?journal=18502&year=2017&volume=24&issue=1,/scimag/?journal=18502&year=2018&volume=25&issue=1,/scimag/?journal=18502&year=2019&volume=26&issue=1,/scimag/?journal=18502&year=2020&volume=27&issue=1,/scimag/?journal=18502&year=2021&volume=28&issue=1
Numerical Methods for Partial Differential Equations,18504,John Wiley and Sons,/scimag/journals/18504,/scimag/?journal=18504&page=1,99,/scimag/?journal=18504&year=2017&volume=33&issue=1,/scimag/?journal=18504&year=2018&volume=34&issue=1,/scimag/?journal=18504&year=2019&volume=35&issue=1,/scimag/?journal=18504&year=2020&volume=36&issue=1,/scimag/?journal=18504&year=2021&volume=37&issue=1
Nursing & Health Sciences,18512,John Wiley and Sons,/scimag/journals/18512,/scimag/?journal=18512&page=1,60,/scimag/?journal=18512&year=2017&volume=19&issue=1,/scimag/?journal=18512&year=2018&volume=20&issue=1,/scimag/?journal=18512&year=2019&volume=21&issue=1,/scimag/?journal=18512&year=2020&volume=22&issue=1,/scimag/?journal=18512&year=2021&volume=&issue=
Nursing Forum,18518,John Wiley and Sons,/scimag/journals/18518,/scimag/?journal=18518&page=1,85,/scimag/?journal=18518&year=2017&volume=52&issue=1,/scimag/?journal=18518&year=2018&volume=53&issue=1,/scimag/?journal=18518&year=2019&volume=54&issue=1,/scimag/?journal=18518&year=2020&volume=55&issue=1,
Nursing in Critical Care,18520,John Wiley and Sons,/scimag/journals/18520,/scimag/?journal=18520&page=1,60,/scimag/?journal=18520&year=2017&volume=22&issue=1,/scimag/?journal=18520&year=2018&volume=23&issue=1,/scimag/?journal=18520&year=2019&volume=24&issue=1,/scimag/?journal=18520&year=2020&volume=25&issue=1,
Nursing Inquiry,18521,John Wiley and Sons,/scimag/journals/18521,/scimag/?journal=18521&page=1,49,/scimag/?journal=18521&year=2017&volume=24&issue=1,/scimag/?journal=18521&year=2018&volume=25&issue=1,/scimag/?journal=18521&year=2019&volume=26&issue=1,/scimag/?journal=18521&year=2020&volume=27&issue=1,
Nursing Philosophy,18525,John Wiley and Sons,/scimag/journals/18525,/scimag/?journal=18525&page=1,36,/scimag/?journal=18525&year=2017&volume=18&issue=1,/scimag/?journal=18525&year=2018&volume=19&issue=1,/scimag/?journal=18525&year=2019&volume=20&issue=1,/scimag/?journal=18525&year=2020&volume=21&issue=1,
Nutrition & Dietetics,18536,John Wiley and Sons,/scimag/journals/18536,/scimag/?journal=18536&page=1,51,/scimag/?journal=18536&year=2017&volume=74&issue=,/scimag/?journal=18536&year=2018&volume=75&issue=,/scimag/?journal=18536&year=2019&volume=76&issue=S1,/scimag/?journal=18536&year=2020&volume=77&issue=S1,
Nutrition Bulletin,18544,John Wiley and Sons,/scimag/journals/18544,/scimag/?journal=18544&page=1,93,/scimag/?journal=18544&year=2017&volume=42&issue=1,/scimag/?journal=18544&year=2018&volume=43&issue=1,/scimag/?journal=18544&year=2019&volume=44&issue=1,/scimag/?journal=18544&year=2020&volume=45&issue=1,
Nutrition in Clinical Care,18546,John Wiley and Sons,/scimag/journals/18546,/scimag/?journal=18546&page=1,10,,,,,
Nutrition Reviews,18552,John Wiley and Sons,/scimag/journals/18552,/scimag/?journal=18552&page=1,463,/scimag/?journal=18552&year=2017&volume=75&issue=suppl%201,/scimag/?journal=18552&year=2018&volume=76&issue=Supplement_1,/scimag/?journal=18552&year=2019&volume=77&issue=1,/scimag/?journal=18552&year=2020&volume=78&issue=Supplement_3,/scimag/?journal=18552&year=2021&volume=79&issue=1
Obesity Reviews,18568,John Wiley and Sons,/scimag/journals/18568,/scimag/?journal=18568&page=1,87,/scimag/?journal=18568&year=2017&volume=18&issue=,/scimag/?journal=18568&year=2018&volume=19&issue=,/scimag/?journal=18568&year=2019&volume=20&issue=S2,/scimag/?journal=18568&year=2020&volume=21&issue=S1,
Occupational Therapy International,18590,John Wiley and Sons,/scimag/journals/18590,/scimag/?journal=18590&page=1,26,/scimag/?journal=18590&year=2017&volume=2017&issue=,/scimag/?journal=18590&year=2018&volume=2018&issue=,/scimag/?journal=18590&year=2019&volume=2019&issue=,/scimag/?journal=18590&year=2020&volume=2020&issue=,
Oikos,18632,John Wiley and Sons,/scimag/journals/18632,/scimag/?journal=18632&page=1,494,/scimag/?journal=18632&year=2017&volume=126&issue=2,/scimag/?journal=18632&year=2018&volume=127&issue=1,/scimag/?journal=18632&year=2019&volume=&issue=,/scimag/?journal=18632&year=2020&volume=129&issue=3,
Oil and Energy Trends,18635,John Wiley and Sons,/scimag/journals/18635,/scimag/?journal=18635&page=1,119,/scimag/?journal=18635&year=2017&volume=42&issue=1,/scimag/?journal=18635&year=2018&volume=43&issue=1,/scimag/?journal=18635&year=2019&volume=44&issue=1,/scimag/?journal=18635&year=2020&volume=45&issue=1,
OPEC Review,18679,John Wiley and Sons,/scimag/journals/18679,/scimag/?journal=18679&page=1,1,,,,,
Ophthalmic and Physiological Optics,18786,John Wiley and Sons,/scimag/journals/18786,/scimag/?journal=18786&page=1,135,/scimag/?journal=18786&year=2017&volume=37&issue=1,/scimag/?journal=18786&year=2018&volume=38&issue=1,/scimag/?journal=18786&year=2019&volume=39&issue=1,/scimag/?journal=18786&year=2020&volume=40&issue=1,/scimag/?journal=18786&year=2021&volume=41&issue=1
Optimal Control Applications and Methods,18828,John Wiley and Sons,/scimag/journals/18828,/scimag/?journal=18828&page=1,70,/scimag/?journal=18828&year=2017&volume=38&issue=1,/scimag/?journal=18828&year=2018&volume=39&issue=1,/scimag/?journal=18828&year=2019&volume=40&issue=1,/scimag/?journal=18828&year=2020&volume=41&issue=1,/scimag/?journal=18828&year=2021&volume=42&issue=1
Oral Diseases,18846,John Wiley and Sons,/scimag/journals/18846,/scimag/?journal=18846&page=1,137,/scimag/?journal=18846&year=2017&volume=23&issue=1,/scimag/?journal=18846&year=2018&volume=24&issue=1-2,/scimag/?journal=18846&year=2019&volume=25&issue=S1,/scimag/?journal=18846&year=2020&volume=26&issue=S1,
Oral Microbiology and Immunology,18849,John Wiley and Sons,/scimag/journals/18849,/scimag/?journal=18849&page=1,2,,,,,
Orbis Litterarum,18862,John Wiley and Sons,/scimag/journals/18862,/scimag/?journal=18862&page=1,76,/scimag/?journal=18862&year=2017&volume=72&issue=1,/scimag/?journal=18862&year=2018&volume=73&issue=1,/scimag/?journal=18862&year=2019&volume=74&issue=1,/scimag/?journal=18862&year=2020&volume=75&issue=1,
Orthodontics & Craniofacial Research,18919,John Wiley and Sons,/scimag/journals/18919,/scimag/?journal=18919&page=1,37,/scimag/?journal=18919&year=2017&volume=20&issue=,/scimag/?journal=18919&year=2018&volume=21&issue=1,/scimag/?journal=18919&year=2019&volume=22&issue=S1,/scimag/?journal=18919&year=2020&volume=23&issue=1,/scimag/?journal=18919&year=2021&volume=&issue=
Orthopaedic Surgery,18923,John Wiley and Sons,/scimag/journals/18923,/scimag/?journal=18923&page=1,40,/scimag/?journal=18923&year=2017&volume=9&issue=1,/scimag/?journal=18923&year=2018&volume=10&issue=1,/scimag/?journal=18923&year=2019&volume=11&issue=1,/scimag/?journal=18923&year=2020&volume=12&issue=1,
Oryx,18938,John Wiley and Sons,/scimag/journals/18938,/scimag/?journal=18938&page=1,258,/scimag/?journal=18938&year=2017&volume=51&issue=1,/scimag/?journal=18938&year=2018&volume=52&issue=1,/scimag/?journal=18938&year=2019&volume=53&issue=1,/scimag/?journal=18938&year=2020&volume=54&issue=1,
Oxford Journal of Archaeology,18978,John Wiley and Sons,/scimag/journals/18978,/scimag/?journal=18978&page=1,39,/scimag/?journal=18978&year=2017&volume=36&issue=1,/scimag/?journal=18978&year=2018&volume=37&issue=1,/scimag/?journal=18978&year=2019&volume=38&issue=1,/scimag/?journal=18978&year=2020&volume=39&issue=1,
P2 Pollution Prevention Review,18991,John Wiley and Sons,/scimag/journals/18991,/scimag/?journal=18991&page=1,2,,,,,
Pacific Economic Review,18996,John Wiley and Sons,/scimag/journals/18996,/scimag/?journal=18996&page=1,37,/scimag/?journal=18996&year=2017&volume=22&issue=1,/scimag/?journal=18996&year=2018&volume=23&issue=1,/scimag/?journal=18996&year=2019&volume=24&issue=1,/scimag/?journal=18996&year=2020&volume=25&issue=1,
Pacific Philosophical Quarterly (Blackwell Publishing),19000,John Wiley and Sons,/scimag/journals/19000,/scimag/?journal=19000&page=1,48,/scimag/?journal=19000&year=2017&volume=98&issue=,/scimag/?journal=19000&year=2018&volume=99&issue=,/scimag/?journal=19000&year=2019&volume=100&issue=1,/scimag/?journal=19000&year=2020&volume=101&issue=1,
Pacing and Clinical Electrophysiology,19005,John Wiley and Sons,/scimag/journals/19005,/scimag/?journal=19005&page=1,523,/scimag/?journal=19005&year=2017&volume=40&issue=1,/scimag/?journal=19005&year=2018&volume=41&issue=1,/scimag/?journal=19005&year=2019&volume=42&issue=6,/scimag/?journal=19005&year=2020&volume=43&issue=1,/scimag/?journal=19005&year=2021&volume=&issue=
Packaging Technology and Science,19006,John Wiley and Sons,/scimag/journals/19006,/scimag/?journal=19006&page=1,65,/scimag/?journal=19006&year=2017&volume=30&issue=1-2,/scimag/?journal=19006&year=2018&volume=31&issue=1,/scimag/?journal=19006&year=2019&volume=32&issue=1,/scimag/?journal=19006&year=2020&volume=33&issue=1,/scimag/?journal=19006&year=2021&volume=34&issue=1
Paediatric and Perinatal Epidemiology,19016,John Wiley and Sons,/scimag/journals/19016,/scimag/?journal=19016&page=1,112,/scimag/?journal=19016&year=2017&volume=31&issue=1,/scimag/?journal=19016&year=2018&volume=32&issue=1,/scimag/?journal=19016&year=2019&volume=33&issue=1,/scimag/?journal=19016&year=2020&volume=34&issue=1,
Pain Medicine,19027,John Wiley and Sons,/scimag/journals/19027,/scimag/?journal=19027&page=1,190,/scimag/?journal=19027&year=2017&volume=18&issue=1,/scimag/?journal=19027&year=2018&volume=19&issue=suppl_1,/scimag/?journal=19027&year=2019&volume=20&issue=Supplement_2,/scimag/?journal=19027&year=2020&volume=21&issue=Supplement_2,
Pain Practice,19028,John Wiley and Sons,/scimag/journals/19028,/scimag/?journal=19028&page=1,79,/scimag/?journal=19028&year=2017&volume=17&issue=1,/scimag/?journal=19028&year=2018&volume=18&issue=,/scimag/?journal=19028&year=2019&volume=19&issue=1,/scimag/?journal=19028&year=2020&volume=20&issue=S1,
Palaeontology,19041,John Wiley and Sons,/scimag/journals/19041,/scimag/?journal=19041&page=1,61,/scimag/?journal=19041&year=2017&volume=60&issue=1,/scimag/?journal=19041&year=2018&volume=61&issue=6,/scimag/?journal=19041&year=2019&volume=62&issue=1,/scimag/?journal=19041&year=2020&volume=63&issue=1,
PAMM,19061,John Wiley and Sons,/scimag/journals/19061,/scimag/?journal=19061&page=1,314,/scimag/?journal=19061&year=2017&volume=17&issue=1,/scimag/?journal=19061&year=2018&volume=18&issue=1,/scimag/?journal=19061&year=2019&volume=19&issue=1,,
Parasite Immunology,19090,John Wiley and Sons,/scimag/journals/19090,/scimag/?journal=19090&page=1,117,/scimag/?journal=19090&year=2017&volume=39&issue=1,/scimag/?journal=19090&year=2018&volume=40&issue=1,/scimag/?journal=19090&year=2019&volume=41&issue=1,/scimag/?journal=19090&year=2020&volume=42&issue=1,
Parliamentary History,19104,John Wiley and Sons,/scimag/journals/19104,/scimag/?journal=19104&page=1,64,/scimag/?journal=19104&year=2017&volume=36&issue=,/scimag/?journal=19104&year=2018&volume=37&issue=,/scimag/?journal=19104&year=2019&volume=38&issue=S1,/scimag/?journal=19104&year=2020&volume=39&issue=S1,
Particle & Particle Systems Characterization,19110,John Wiley and Sons,/scimag/journals/19110,/scimag/?journal=19110&page=1,108,/scimag/?journal=19110&year=2017&volume=34&issue=1,/scimag/?journal=19110&year=2018&volume=35&issue=1,/scimag/?journal=19110&year=2019&volume=36&issue=1,/scimag/?journal=19110&year=2020&volume=37&issue=1,
Pastoral Care in Education,19120,John Wiley and Sons,/scimag/journals/19120,/scimag/?journal=19120&page=1,58,/scimag/?journal=19120&year=2017&volume=35&issue=1,/scimag/?journal=19120&year=2018&volume=36&issue=1,/scimag/?journal=19120&year=2019&volume=37&issue=1,/scimag/?journal=19120&year=2020&volume=38&issue=1,
Pathology International,19137,John Wiley and Sons,/scimag/journals/19137,/scimag/?journal=19137&page=1,283,/scimag/?journal=19137&year=2017&volume=67&issue=1,/scimag/?journal=19137&year=2018&volume=68&issue=1,/scimag/?journal=19137&year=2019&volume=69&issue=1,/scimag/?journal=19137&year=2020&volume=70&issue=1,
Peace & Change,19156,John Wiley and Sons,/scimag/journals/19156,/scimag/?journal=19156&page=1,72,/scimag/?journal=19156&year=2017&volume=42&issue=1,/scimag/?journal=19156&year=2018&volume=43&issue=1,/scimag/?journal=19156&year=2019&volume=44&issue=1,/scimag/?journal=19156&year=2020&volume=45&issue=1,
Pediatric Allergy and Immunology,19170,John Wiley and Sons,/scimag/journals/19170,/scimag/?journal=19170&page=1,135,/scimag/?journal=19170&year=2017&volume=28&issue=1,/scimag/?journal=19170&year=2018&volume=29&issue=1,/scimag/?journal=19170&year=2019&volume=30&issue=1,/scimag/?journal=19170&year=2020&volume=31&issue=S24,/scimag/?journal=19170&year=2021&volume=&issue=
Pediatric Anesthesia,19173,John Wiley and Sons,/scimag/journals/19173,/scimag/?journal=19173&page=1,262,/scimag/?journal=19173&year=2017&volume=27&issue=1,/scimag/?journal=19173&year=2018&volume=28&issue=1,/scimag/?journal=19173&year=2019&volume=29&issue=1,/scimag/?journal=19173&year=2020&volume=30&issue=1,/scimag/?journal=19173&year=2021&volume=31&issue=1
Pediatric Blood & Cancer,19176,John Wiley and Sons,/scimag/journals/19176,/scimag/?journal=19176&page=1,440,/scimag/?journal=19176&year=2017&volume=64&issue=,/scimag/?journal=19176&year=2018&volume=65&issue=,/scimag/?journal=19176&year=2019&volume=66&issue=,/scimag/?journal=19176&year=2020&volume=67&issue=S1,/scimag/?journal=19176&year=2021&volume=68&issue=S1
Pediatric Dermatology,19181,John Wiley and Sons,/scimag/journals/19181,/scimag/?journal=19181&page=1,246,/scimag/?journal=19181&year=2017&volume=34&issue=,/scimag/?journal=19181&year=2018&volume=35&issue=,/scimag/?journal=19181&year=2019&volume=36&issue=S1,/scimag/?journal=19181&year=2020&volume=37&issue=S1,
Pediatric Diabetes,19182,John Wiley and Sons,/scimag/journals/19182,/scimag/?journal=19182&page=1,87,/scimag/?journal=19182&year=2017&volume=18&issue=,/scimag/?journal=19182&year=2018&volume=19&issue=,/scimag/?journal=19182&year=2019&volume=20&issue=S28,/scimag/?journal=19182&year=2020&volume=21&issue=1,/scimag/?journal=19182&year=2021&volume=&issue=
Pediatric Pulmonology,19200,John Wiley and Sons,/scimag/journals/19200,/scimag/?journal=19200&page=1,312,/scimag/?journal=19200&year=2017&volume=52&issue=S46,/scimag/?journal=19200&year=2018&volume=53&issue=S1,/scimag/?journal=19200&year=2019&volume=54&issue=,/scimag/?journal=19200&year=2020&volume=55&issue=S1,/scimag/?journal=19200&year=2021&volume=56&issue=1
Pediatric Transplantation,19207,John Wiley and Sons,/scimag/journals/19207,/scimag/?journal=19207&page=1,160,/scimag/?journal=19207&year=2017&volume=21&issue=,/scimag/?journal=19207&year=2018&volume=22&issue=1,/scimag/?journal=19207&year=2019&volume=23&issue=,/scimag/?journal=19207&year=2020&volume=24&issue=1,
Pediatrics International,19213,John Wiley and Sons,/scimag/journals/19213,/scimag/?journal=19213&page=1,338,/scimag/?journal=19213&year=2017&volume=59&issue=1,/scimag/?journal=19213&year=2018&volume=60&issue=1,/scimag/?journal=19213&year=2019&volume=61&issue=1,/scimag/?journal=19213&year=2020&volume=62&issue=1,
Performance Improvement,19240,John Wiley and Sons,/scimag/journals/19240,/scimag/?journal=19240&page=1,277,/scimag/?journal=19240&year=2017&volume=56&issue=1,/scimag/?journal=19240&year=2018&volume=57&issue=1,/scimag/?journal=19240&year=2019&volume=58&issue=1,/scimag/?journal=19240&year=2020&volume=59&issue=1,
Periodontology 2000,19257,John Wiley and Sons,/scimag/journals/19257,/scimag/?journal=19257&page=1,45,/scimag/?journal=19257&year=2017&volume=73&issue=1,/scimag/?journal=19257&year=2018&volume=76&issue=1,/scimag/?journal=19257&year=2019&volume=79&issue=1,/scimag/?journal=19257&year=2020&volume=82&issue=1,/scimag/?journal=19257&year=2021&volume=85&issue=1
