Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Mathematical Cognition,17010,Taylor and Francis Group,/scimag/journals/17010,/scimag/?journal=17010&page=1,2,,,,,
Mathematical Population Studies,17032,Taylor and Francis Group,/scimag/journals/17032,/scimag/?journal=17032&page=1,22,/scimag/?journal=17032&year=2017&volume=24&issue=1,/scimag/?journal=17032&year=2018&volume=25&issue=1,/scimag/?journal=17032&year=2019&volume=26&issue=2,/scimag/?journal=17032&year=2020&volume=27&issue=1,
Measurement in Physical Education and Exercise Science,17080,Taylor and Francis Group,/scimag/journals/17080,/scimag/?journal=17080&page=1,22,/scimag/?journal=17080&year=2017&volume=21&issue=1,/scimag/?journal=17080&year=2018&volume=22&issue=1,/scimag/?journal=17080&year=2019&volume=23&issue=3,/scimag/?journal=17080&year=2020&volume=24&issue=2,
Mechanics Based Design of Structures and Machines,17096,Taylor and Francis Group,/scimag/journals/17096,/scimag/?journal=17096&page=1,36,/scimag/?journal=17096&year=2017&volume=45&issue=4,/scimag/?journal=17096&year=2018&volume=46&issue=6,/scimag/?journal=17096&year=2019&volume=47&issue=1,/scimag/?journal=17096&year=2020&volume=&issue=,
Mechanics of Advanced Materials and Structures,17097,Taylor and Francis Group,/scimag/journals/17097,/scimag/?journal=17097&page=1,81,/scimag/?journal=17097&year=2017&volume=24&issue=4,/scimag/?journal=17097&year=2018&volume=25&issue=14,/scimag/?journal=17097&year=2019&volume=26&issue=1,/scimag/?journal=17097&year=2020&volume=27&issue=2,
Mechanics of Structures and Machines,17103,Taylor and Francis Group,/scimag/journals/17103,/scimag/?journal=17103&page=1,16,,,,,
Media History,17125,Taylor and Francis Group,/scimag/journals/17125,/scimag/?journal=17125&page=1,29,/scimag/?journal=17125&year=2017&volume=23&issue=1,/scimag/?journal=17125&year=2018&volume=24&issue=1,/scimag/?journal=17125&year=2019&volume=25&issue=1,/scimag/?journal=17125&year=2020&volume=26&issue=1,/scimag/?journal=17125&year=2021&volume=&issue=
Medical Anthropology,17139,Taylor and Francis Group,/scimag/journals/17139,/scimag/?journal=17139&page=1,45,/scimag/?journal=17139&year=2017&volume=36&issue=3,/scimag/?journal=17139&year=2018&volume=37&issue=6,/scimag/?journal=17139&year=2019&volume=38&issue=2,/scimag/?journal=17139&year=2020&volume=39&issue=4,
Medical Informatics & The Internet in Medicine,17163,Taylor and Francis Group,/scimag/journals/17163,/scimag/?journal=17163&page=1,1,,,,,
Melbourne Studies in Education,17252,Taylor and Francis Group,/scimag/journals/17252,/scimag/?journal=17252&page=1,24,,,,,
Memory,17275,Taylor and Francis Group,/scimag/journals/17275,/scimag/?journal=17275&page=1,78,/scimag/?journal=17275&year=2017&volume=25&issue=1,/scimag/?journal=17275&year=2018&volume=26&issue=1,/scimag/?journal=17275&year=2019&volume=27&issue=1,/scimag/?journal=17275&year=2020&volume=28&issue=1,
Mental Health Religion & Culture,17290,Taylor and Francis Group,/scimag/journals/17290,/scimag/?journal=17290&page=1,53,/scimag/?journal=17290&year=2017&volume=20&issue=1,/scimag/?journal=17290&year=2018&volume=21&issue=1,/scimag/?journal=17290&year=2019&volume=22&issue=1,/scimag/?journal=17290&year=2020&volume=23&issue=1,
Mentoring & Tutoring,17299,Taylor and Francis Group,/scimag/journals/17299,/scimag/?journal=17299&page=1,32,/scimag/?journal=17299&year=2017&volume=25&issue=1,/scimag/?journal=17299&year=2018&volume=26&issue=1,/scimag/?journal=17299&year=2019&volume=27&issue=1,/scimag/?journal=17299&year=2020&volume=28&issue=1,
Microscale Thermophysical Engineering,17419,Taylor and Francis Group,/scimag/journals/17419,/scimag/?journal=17419&page=1,9,,,,,
Middle East Critique,17429,Taylor and Francis Group,/scimag/journals/17429,/scimag/?journal=17429&page=1,13,/scimag/?journal=17429&year=2017&volume=26&issue=1,/scimag/?journal=17429&year=2018&volume=27&issue=1,/scimag/?journal=17429&year=2019&volume=28&issue=1,/scimag/?journal=17429&year=2020&volume=29&issue=1,
Middle Eastern Literatures,17442,Taylor and Francis Group,/scimag/journals/17442,/scimag/?journal=17442&page=1,17,/scimag/?journal=17442&year=2017&volume=20&issue=1,/scimag/?journal=17442&year=2018&volume=21&issue=1,/scimag/?journal=17442&year=2019&volume=22&issue=1,,
Mineral Processing and Extractive Metallurgy Review,17479,Taylor and Francis Group,/scimag/journals/17479,/scimag/?journal=17479&page=1,38,/scimag/?journal=17479&year=2017&volume=38&issue=1,/scimag/?journal=17479&year=2018&volume=39&issue=3,/scimag/?journal=17479&year=2019&volume=40&issue=5,/scimag/?journal=17479&year=2020&volume=41&issue=6,
Minerals & Energy - Raw Materials Report,17487,Taylor and Francis Group,/scimag/journals/17487,/scimag/?journal=17487&page=1,28,,,,,
Mobilities,17524,Taylor and Francis Group,/scimag/journals/17524,/scimag/?journal=17524&page=1,25,/scimag/?journal=17524&year=2017&volume=12&issue=1,/scimag/?journal=17524&year=2018&volume=13&issue=2,/scimag/?journal=17524&year=2019&volume=14&issue=1,/scimag/?journal=17524&year=2020&volume=15&issue=1,/scimag/?journal=17524&year=2021&volume=16&issue=1
Modern & Contemporary France,17531,Taylor and Francis Group,/scimag/journals/17531,/scimag/?journal=17531&page=1,70,/scimag/?journal=17531&year=2017&volume=25&issue=1,/scimag/?journal=17531&year=2018&volume=26&issue=1,/scimag/?journal=17531&year=2019&volume=27&issue=1,/scimag/?journal=17531&year=2020&volume=28&issue=1,
Modern Italy,17541,Taylor and Francis Group,/scimag/journals/17541,/scimag/?journal=17541&page=1,62,/scimag/?journal=17541&year=2017&volume=22&issue=1,/scimag/?journal=17541&year=2018&volume=23&issue=1,/scimag/?journal=17541&year=2019&volume=24&issue=1,/scimag/?journal=17541&year=2020&volume=25&issue=1,
Molecular Crystals and Liquid Crystals,17596,Taylor and Francis Group,/scimag/journals/17596,/scimag/?journal=17596&page=1,514,/scimag/?journal=17596&year=2017&volume=642&issue=1,/scimag/?journal=17596&year=2018&volume=660&issue=1,/scimag/?journal=17596&year=2019&volume=678&issue=1,/scimag/?journal=17596&year=2020&volume=696&issue=1,
Molecular Crystals and Liquid Crystals Science and Technology Section A Molecular Crystals and Liquid Crystals,17598,Taylor and Francis Group,/scimag/journals/17598,/scimag/?journal=17598&page=1,280,,,,,
Molecular Physics,17635,Taylor and Francis Group,/scimag/journals/17635,/scimag/?journal=17635&page=1,688,/scimag/?journal=17635&year=2017&volume=115&issue=1-2,/scimag/?journal=17635&year=2018&volume=116&issue=3,/scimag/?journal=17635&year=2019&volume=117&issue=1,/scimag/?journal=17635&year=2020&volume=118&issue=1,
Molecular Simulation,17643,Taylor and Francis Group,/scimag/journals/17643,/scimag/?journal=17643&page=1,141,/scimag/?journal=17643&year=2017&volume=43&issue=3,/scimag/?journal=17643&year=2018&volume=44&issue=4,/scimag/?journal=17643&year=2019&volume=45&issue=3,/scimag/?journal=17643&year=2020&volume=46&issue=3,
Mortality,17678,Taylor and Francis Group,/scimag/journals/17678,/scimag/?journal=17678&page=1,38,/scimag/?journal=17678&year=2017&volume=22&issue=1,/scimag/?journal=17678&year=2018&volume=23&issue=3,/scimag/?journal=17678&year=2019&volume=24&issue=1,/scimag/?journal=17678&year=2020&volume=25&issue=1,
Museum Management and Curatorship,17737,Taylor and Francis Group,/scimag/journals/17737,/scimag/?journal=17737&page=1,83,/scimag/?journal=17737&year=2017&volume=32&issue=1,/scimag/?journal=17737&year=2018&volume=33&issue=1,/scimag/?journal=17737&year=2019&volume=34&issue=1,/scimag/?journal=17737&year=2020&volume=35&issue=1,
Music Education Research,17743,Taylor and Francis Group,/scimag/journals/17743,/scimag/?journal=17743&page=1,30,/scimag/?journal=17743&year=2017&volume=19&issue=1,/scimag/?journal=17743&year=2018&volume=20&issue=1,/scimag/?journal=17743&year=2019&volume=21&issue=1,/scimag/?journal=17743&year=2020&volume=22&issue=1,
Nanoscale and Microscale Thermophysical Engineering,17823,Taylor and Francis Group,/scimag/journals/17823,/scimag/?journal=17823&page=1,12,/scimag/?journal=17823&year=2017&volume=21&issue=1,/scimag/?journal=17823&year=2018&volume=22&issue=1,/scimag/?journal=17823&year=2019&volume=23&issue=1,/scimag/?journal=17823&year=2020&volume=24&issue=1,
National Identities,17852,Taylor and Francis Group,/scimag/journals/17852,/scimag/?journal=17852&page=1,27,/scimag/?journal=17852&year=2017&volume=19&issue=1,/scimag/?journal=17852&year=2018&volume=20&issue=5,/scimag/?journal=17852&year=2019&volume=21&issue=3,/scimag/?journal=17852&year=2020&volume=22&issue=2,
Nationalities Papers,17862,Taylor and Francis Group,/scimag/journals/17862,/scimag/?journal=17862&page=1,140,/scimag/?journal=17862&year=2017&volume=45&issue=1,/scimag/?journal=17862&year=2018&volume=46&issue=1,/scimag/?journal=17862&year=2019&volume=47&issue=1,/scimag/?journal=17862&year=2020&volume=48&issue=1,
Natural Product Letters,17879,Taylor and Francis Group,/scimag/journals/17879,/scimag/?journal=17879&page=1,36,,,,,
Natural Product Research,17881,Taylor and Francis Group,/scimag/journals/17881,/scimag/?journal=17881&page=1,283,/scimag/?journal=17881&year=2017&volume=31&issue=1,/scimag/?journal=17881&year=2018&volume=32&issue=7,/scimag/?journal=17881&year=2019&volume=33&issue=7,/scimag/?journal=17881&year=2020&volume=&issue=,
Neurocase,18045,Taylor and Francis Group,/scimag/journals/18045,/scimag/?journal=18045&page=1,57,/scimag/?journal=18045&year=2017&volume=23&issue=1,/scimag/?journal=18045&year=2018&volume=24&issue=1,/scimag/?journal=18045&year=2019&volume=25&issue=3-4,/scimag/?journal=18045&year=2020&volume=26&issue=4,
Neuropsychological Rehabilitation,18110,Taylor and Francis Group,/scimag/journals/18110,/scimag/?journal=18110&page=1,60,/scimag/?journal=18110&year=2017&volume=27&issue=5,/scimag/?journal=18110&year=2018&volume=28&issue=2,/scimag/?journal=18110&year=2019&volume=&issue=,/scimag/?journal=18110&year=2020&volume=30&issue=2,
Neutron News,18148,Taylor and Francis Group,/scimag/journals/18148,/scimag/?journal=18148&page=1,55,/scimag/?journal=18148&year=2017&volume=28&issue=1,/scimag/?journal=18148&year=2018&volume=29&issue=1,/scimag/?journal=18148&year=2019&volume=30&issue=1,/scimag/?journal=18148&year=2020&volume=31&issue=1,
New Genetics & Society,18176,Taylor and Francis Group,/scimag/journals/18176,/scimag/?journal=18176&page=1,27,/scimag/?journal=18176&year=2017&volume=36&issue=1,/scimag/?journal=18176&year=2018&volume=37&issue=1,/scimag/?journal=18176&year=2019&volume=38&issue=3,/scimag/?journal=18176&year=2020&volume=39&issue=2,
New Global Development,18178,Taylor and Francis Group,/scimag/journals/18178,/scimag/?journal=18178&page=1,6,,,,,
New Jersey Journal of Communication,18182,Taylor and Francis Group,/scimag/journals/18182,/scimag/?journal=18182&page=1,9,,,,,
New Political Economy,18195,Taylor and Francis Group,/scimag/journals/18195,/scimag/?journal=18195&page=1,44,/scimag/?journal=18195&year=2017&volume=22&issue=2,/scimag/?journal=18195&year=2018&volume=23&issue=2,/scimag/?journal=18195&year=2019&volume=24&issue=3,/scimag/?journal=18195&year=2020&volume=25&issue=2,/scimag/?journal=18195&year=2021&volume=&issue=
New Political Science,18196,Taylor and Francis Group,/scimag/journals/18196,/scimag/?journal=18196&page=1,61,/scimag/?journal=18196&year=2017&volume=39&issue=1,/scimag/?journal=18196&year=2018&volume=40&issue=1,/scimag/?journal=18196&year=2019&volume=41&issue=1,/scimag/?journal=18196&year=2020&volume=42&issue=1,
New Review in Hypermedia and Multimedia,18197,Taylor and Francis Group,/scimag/journals/18197,/scimag/?journal=18197&page=1,14,/scimag/?journal=18197&year=2017&volume=23&issue=4,/scimag/?journal=18197&year=2018&volume=24&issue=1,/scimag/?journal=18197&year=2019&volume=25&issue=3,/scimag/?journal=18197&year=2020&volume=&issue=,
New Review of Academic Librarianship,18198,Taylor and Francis Group,/scimag/journals/18198,/scimag/?journal=18198&page=1,20,/scimag/?journal=18198&year=2017&volume=23&issue=1,/scimag/?journal=18198&year=2018&volume=24&issue=1,/scimag/?journal=18198&year=2019&volume=25&issue=1,/scimag/?journal=18198&year=2020&volume=26&issue=1,
New Review of Bioethics,18199,Taylor and Francis Group,/scimag/journals/18199,/scimag/?journal=18199&page=1,1,,,,,
New Review of Children's Literature and Librarianship,18200,Taylor and Francis Group,/scimag/journals/18200,/scimag/?journal=18200&page=1,12,/scimag/?journal=18200&year=2017&volume=23&issue=1,/scimag/?journal=18200&year=2018&volume=24&issue=1,/scimag/?journal=18200&year=2019&volume=25&issue=1-2,/scimag/?journal=18200&year=2020&volume=&issue=,
New Review of Film and Television Studies,18201,Taylor and Francis Group,/scimag/journals/18201,/scimag/?journal=18201&page=1,22,/scimag/?journal=18201&year=2017&volume=15&issue=1,/scimag/?journal=18201&year=2018&volume=16&issue=1,/scimag/?journal=18201&year=2019&volume=17&issue=1,/scimag/?journal=18201&year=2020&volume=18&issue=1,
New Review of Information and Library Research,18202,Taylor and Francis Group,/scimag/journals/18202,/scimag/?journal=18202&page=1,1,,,,,
New Review of Information Behaviour Research,18203,Taylor and Francis Group,/scimag/journals/18203,/scimag/?journal=18203&page=1,1,,,,,
New Review of Information Networking,18204,Taylor and Francis Group,/scimag/journals/18204,/scimag/?journal=18204&page=1,15,/scimag/?journal=18204&year=2017&volume=22&issue=1,/scimag/?journal=18204&year=2018&volume=23&issue=1-2,/scimag/?journal=18204&year=2019&volume=24&issue=1,/scimag/?journal=18204&year=2020&volume=25&issue=1,
New Review of Libraries and Lifelong Learning,18205,Taylor and Francis Group,/scimag/journals/18205,/scimag/?journal=18205&page=1,1,,,,,
New Zealand Economic Papers,18214,Taylor and Francis Group,/scimag/journals/18214,/scimag/?journal=18214&page=1,36,/scimag/?journal=18214&year=2017&volume=51&issue=2,/scimag/?journal=18214&year=2018&volume=&issue=,/scimag/?journal=18214&year=2019&volume=53&issue=1,/scimag/?journal=18214&year=2020&volume=&issue=,
Nineteenth Century Contexts,18307,Taylor and Francis Group,/scimag/journals/18307,/scimag/?journal=18307&page=1,44,/scimag/?journal=18307&year=2017&volume=39&issue=1,/scimag/?journal=18307&year=2018&volume=40&issue=1,/scimag/?journal=18307&year=2019&volume=41&issue=1,/scimag/?journal=18307&year=2020&volume=42&issue=1,
Nondestructive Testing And Evaluation,18351,Taylor and Francis Group,/scimag/journals/18351,/scimag/?journal=18351&page=1,35,/scimag/?journal=18351&year=2017&volume=32&issue=4,/scimag/?journal=18351&year=2018&volume=33&issue=2,/scimag/?journal=18351&year=2019&volume=34&issue=1,/scimag/?journal=18351&year=2020&volume=35&issue=3,
Nonlinearity in Biology Toxicology and Medicine,18364,Taylor and Francis Group,/scimag/journals/18364,/scimag/?journal=18364&page=1,3,,,,,
NORA - Nordic Journal of Feminist and Gender Research,18372,Taylor and Francis Group,/scimag/journals/18372,/scimag/?journal=18372&page=1,31,/scimag/?journal=18372&year=2017&volume=25&issue=1,/scimag/?journal=18372&year=2018&volume=26&issue=1,/scimag/?journal=18372&year=2019&volume=27&issue=1,/scimag/?journal=18372&year=2020&volume=28&issue=1,
Nordic Journal of Music Therapy,18377,Taylor and Francis Group,/scimag/journals/18377,/scimag/?journal=18377&page=1,33,/scimag/?journal=18377&year=2017&volume=26&issue=1,/scimag/?journal=18377&year=2018&volume=27&issue=1,/scimag/?journal=18377&year=2019&volume=28&issue=1,/scimag/?journal=18377&year=2020&volume=29&issue=1,
Nordic Journal of Philosophical Logic,18378,Taylor and Francis Group,/scimag/journals/18378,/scimag/?journal=18378&page=1,1,,,,,
Norsk Geografisk Tidsskrift / Norwegian Journal of Geography,18387,Taylor and Francis Group,/scimag/journals/18387,/scimag/?journal=18387&page=1,89,/scimag/?journal=18387&year=2017&volume=71&issue=1,/scimag/?journal=18387&year=2018&volume=72&issue=1,/scimag/?journal=18387&year=2019&volume=73&issue=1,/scimag/?journal=18387&year=2020&volume=74&issue=1,
Norsk Geologisk Tidsskrift,18388,Taylor and Francis Group,/scimag/journals/18388,/scimag/?journal=18388&page=1,2,,,,,
Norwegian Archaeological Review,18412,Taylor and Francis Group,/scimag/journals/18412,/scimag/?journal=18412&page=1,39,/scimag/?journal=18412&year=2017&volume=50&issue=1,/scimag/?journal=18412&year=2018&volume=51&issue=1-2,/scimag/?journal=18412&year=2019&volume=52&issue=1,/scimag/?journal=18412&year=2020&volume=53&issue=1,
Nuclear Information,18458,Taylor and Francis Group,/scimag/journals/18458,/scimag/?journal=18458&page=1,5,,,,,
Nuclear Physics News,18473,Taylor and Francis Group,/scimag/journals/18473,/scimag/?journal=18473&page=1,46,/scimag/?journal=18473&year=2017&volume=27&issue=1,/scimag/?journal=18473&year=2018&volume=28&issue=1,/scimag/?journal=18473&year=2019&volume=29&issue=1,/scimag/?journal=18473&year=2020&volume=30&issue=1,
Numerical Functional Analysis and Optimization,18498,Taylor and Francis Group,/scimag/journals/18498,/scimag/?journal=18498&page=1,97,/scimag/?journal=18498&year=2017&volume=38&issue=1,/scimag/?journal=18498&year=2018&volume=39&issue=3,/scimag/?journal=18498&year=2019&volume=40&issue=5,/scimag/?journal=18498&year=2020&volume=41&issue=13,
Numerical Heat Transfer Part B Fundamentals,18501,Taylor and Francis Group,/scimag/journals/18501,/scimag/?journal=18501&page=1,66,/scimag/?journal=18501&year=2017&volume=71&issue=1,/scimag/?journal=18501&year=2018&volume=73&issue=1,/scimag/?journal=18501&year=2019&volume=75&issue=1,/scimag/?journal=18501&year=2020&volume=77&issue=4,
"Numerical Heat Transfer, Part A: Applications",18500,Taylor and Francis Group,/scimag/journals/18500,/scimag/?journal=18500&page=1,126,/scimag/?journal=18500&year=2017&volume=71&issue=1,/scimag/?journal=18500&year=2018&volume=73&issue=1,/scimag/?journal=18500&year=2019&volume=75&issue=1,/scimag/?journal=18500&year=2020&volume=77&issue=1,
Ocean Development & International Law,18595,Taylor and Francis Group,/scimag/journals/18595,/scimag/?journal=18595&page=1,42,/scimag/?journal=18595&year=2017&volume=48&issue=1,/scimag/?journal=18595&year=2018&volume=49&issue=1,/scimag/?journal=18595&year=2019&volume=50&issue=1,/scimag/?journal=18595&year=2020&volume=51&issue=1,
Open Learning / The Journal of Open and Distance Learning,18757,Taylor and Francis Group,/scimag/journals/18757,/scimag/?journal=18757&page=1,45,/scimag/?journal=18757&year=2017&volume=32&issue=1,/scimag/?journal=18757&year=2018&volume=33&issue=1,/scimag/?journal=18757&year=2019&volume=34&issue=1,/scimag/?journal=18757&year=2020&volume=35&issue=2,
Operative Techniques in Oculoplastic Orbital and Reconstructive Surgery,18776,Taylor and Francis Group,/scimag/journals/18776,/scimag/?journal=18776&page=1,1,,,,,
Optimization,18829,Taylor and Francis Group,/scimag/journals/18829,/scimag/?journal=18829&page=1,138,/scimag/?journal=18829&year=2017&volume=66&issue=1,/scimag/?journal=18829&year=2018&volume=67&issue=1,/scimag/?journal=18829&year=2019&volume=68&issue=1,/scimag/?journal=18829&year=2020&volume=69&issue=1,
Optimization Methods and Software,18832,Taylor and Francis Group,/scimag/journals/18832,/scimag/?journal=18832&page=1,62,/scimag/?journal=18832&year=2017&volume=32&issue=1,/scimag/?journal=18832&year=2018&volume=33&issue=2,/scimag/?journal=18832&year=2019&volume=34&issue=1,/scimag/?journal=18832&year=2020&volume=35&issue=2,
Organic Preparations and Procedures International,18879,Taylor and Francis Group,/scimag/journals/18879,/scimag/?journal=18879&page=1,128,/scimag/?journal=18879&year=2017&volume=49&issue=1,/scimag/?journal=18879&year=2018&volume=50&issue=1,/scimag/?journal=18879&year=2019&volume=51&issue=2,/scimag/?journal=18879&year=2020&volume=52&issue=1,/scimag/?journal=18879&year=2021&volume=53&issue=1
Ostrich / Journal of African Ornithology,18952,Taylor and Francis Group,/scimag/journals/18952,/scimag/?journal=18952&page=1,162,/scimag/?journal=18952&year=2017&volume=88&issue=1,/scimag/?journal=18952&year=2018&volume=89&issue=1,/scimag/?journal=18952&year=2019&volume=90&issue=1,/scimag/?journal=18952&year=2020&volume=91&issue=1,
Oxford Development Studies,18975,Taylor and Francis Group,/scimag/journals/18975,/scimag/?journal=18975&page=1,23,/scimag/?journal=18975&year=2017&volume=45&issue=1,/scimag/?journal=18975&year=2018&volume=46&issue=1,/scimag/?journal=18975&year=2019&volume=47&issue=1,/scimag/?journal=18975&year=2020&volume=48&issue=1,
Oxford Review of Education,18983,Taylor and Francis Group,/scimag/journals/18983,/scimag/?journal=18983&page=1,125,/scimag/?journal=18983&year=2017&volume=43&issue=1,/scimag/?journal=18983&year=2018&volume=44&issue=1,/scimag/?journal=18983&year=2019&volume=45&issue=1,/scimag/?journal=18983&year=2020&volume=46&issue=1,
Ozone Science & Engineering,18990,Taylor and Francis Group,/scimag/journals/18990,/scimag/?journal=18990&page=1,80,/scimag/?journal=18990&year=2017&volume=39&issue=1,/scimag/?journal=18990&year=2018&volume=40&issue=1,/scimag/?journal=18990&year=2019&volume=41&issue=1,/scimag/?journal=18990&year=2020&volume=42&issue=1,/scimag/?journal=18990&year=2021&volume=43&issue=1
Pacifica Review Peace Security & Global Change,19003,Taylor and Francis Group,/scimag/journals/19003,/scimag/?journal=19003&page=1,8,,,,,
Paedagogica Historica,19014,Taylor and Francis Group,/scimag/journals/19014,/scimag/?journal=19014&page=1,88,/scimag/?journal=19014&year=2017&volume=53&issue=1-2,/scimag/?journal=19014&year=2018&volume=54&issue=1-2,/scimag/?journal=19014&year=2019&volume=55&issue=1,/scimag/?journal=19014&year=2020&volume=56&issue=1-2,
Parallax,19084,Taylor and Francis Group,/scimag/journals/19084,/scimag/?journal=19084&page=1,44,/scimag/?journal=19084&year=2017&volume=23&issue=1,/scimag/?journal=19084&year=2018&volume=24&issue=1,/scimag/?journal=19084&year=2019&volume=25&issue=1,/scimag/?journal=19084&year=2020&volume=26&issue=1,
Parallel Algorithms and Applications,19085,Taylor and Francis Group,/scimag/journals/19085,/scimag/?journal=19085&page=1,15,,,,,
Particulate Science And Technology,19113,Taylor and Francis Group,/scimag/journals/19113,/scimag/?journal=19113&page=1,72,/scimag/?journal=19113&year=2017&volume=35&issue=2,/scimag/?journal=19113&year=2018&volume=36&issue=4,/scimag/?journal=19113&year=2019&volume=&issue=,/scimag/?journal=19113&year=2020&volume=38&issue=4,
Patterns of Prejudice,19152,Taylor and Francis Group,/scimag/journals/19152,/scimag/?journal=19152&page=1,93,/scimag/?journal=19152&year=2017&volume=51&issue=1,/scimag/?journal=19152&year=2018&volume=52&issue=1,/scimag/?journal=19152&year=2019&volume=53&issue=1,/scimag/?journal=19152&year=2020&volume=54&issue=1-2,
Peace Review,19159,Taylor and Francis Group,/scimag/journals/19159,/scimag/?journal=19159&page=1,98,/scimag/?journal=19159&year=2017&volume=29&issue=1,/scimag/?journal=19159&year=2018&volume=30&issue=1,/scimag/?journal=19159&year=2019&volume=31&issue=1,,
Pedagogy Culture and Society,19167,Taylor and Francis Group,/scimag/journals/19167,/scimag/?journal=19167&page=1,36,/scimag/?journal=19167&year=2017&volume=25&issue=1,/scimag/?journal=19167&year=2018&volume=26&issue=3,/scimag/?journal=19167&year=2019&volume=27&issue=1,/scimag/?journal=19167&year=2020&volume=&issue=,/scimag/?journal=19167&year=2021&volume=&issue=
Pediatric Pathology & Molecular Medicine,19198,Taylor and Francis Group,/scimag/journals/19198,/scimag/?journal=19198&page=1,6,,,,,
Pediatric Rehabilitation,19202,Taylor and Francis Group,/scimag/journals/19202,/scimag/?journal=19202&page=1,1,,,,,
Performance Research,19243,Taylor and Francis Group,/scimag/journals/19243,/scimag/?journal=19243&page=1,97,/scimag/?journal=19243&year=2017&volume=22&issue=1,/scimag/?journal=19243&year=2018&volume=23&issue=1,/scimag/?journal=19243&year=2019&volume=24&issue=1,/scimag/?journal=19243&year=2020&volume=25&issue=1,
Perspectives,19285,Taylor and Francis Group,/scimag/journals/19285,/scimag/?journal=19285&page=1,46,/scimag/?journal=19285&year=2017&volume=21&issue=1,/scimag/?journal=19285&year=2018&volume=22&issue=1,/scimag/?journal=19285&year=2019&volume=23&issue=1,/scimag/?journal=19285&year=2020&volume=24&issue=1,
Petroleum Science and Technology,19353,Taylor and Francis Group,/scimag/journals/19353,/scimag/?journal=19353&page=1,175,/scimag/?journal=19353&year=2017&volume=35&issue=1,/scimag/?journal=19353&year=2018&volume=36&issue=1,/scimag/?journal=19353&year=2019&volume=37&issue=1,/scimag/?journal=19353&year=2020&volume=38&issue=2,
Phase Transitions,19413,Taylor and Francis Group,/scimag/journals/19413,/scimag/?journal=19413&page=1,140,/scimag/?journal=19413&year=2017&volume=90&issue=1,/scimag/?journal=19413&year=2018&volume=91&issue=2,/scimag/?journal=19413&year=2019&volume=92&issue=1,/scimag/?journal=19413&year=2020&volume=93&issue=1,
Philosophical Explorations,19435,Taylor and Francis Group,/scimag/journals/19435,/scimag/?journal=19435&page=1,22,/scimag/?journal=19435&year=2017&volume=20&issue=sup1,/scimag/?journal=19435&year=2018&volume=21&issue=1,/scimag/?journal=19435&year=2019&volume=22&issue=1,/scimag/?journal=19435&year=2020&volume=23&issue=2,
Philosophical Magazine,19438,Taylor and Francis Group,/scimag/journals/19438,/scimag/?journal=19438&page=1,389,/scimag/?journal=19438&year=2017&volume=97&issue=1,/scimag/?journal=19438&year=2018&volume=98&issue=2,/scimag/?journal=19438&year=2019&volume=99&issue=2,/scimag/?journal=19438&year=2020&volume=100&issue=1,
Philosophical Magazine A,19439,Taylor and Francis Group,/scimag/journals/19439,/scimag/?journal=19439&page=1,193,,,,,
Philosophical Magazine B,19440,Taylor and Francis Group,/scimag/journals/19440,/scimag/?journal=19440&page=1,174,,,,,
Philosophical Magazine Letters,19441,Taylor and Francis Group,/scimag/journals/19441,/scimag/?journal=19441&page=1,127,/scimag/?journal=19441&year=2017&volume=97&issue=1,/scimag/?journal=19441&year=2018&volume=98&issue=3,/scimag/?journal=19441&year=2019&volume=99&issue=2,/scimag/?journal=19441&year=2020&volume=100&issue=2,/scimag/?journal=19441&year=2021&volume=101&issue=1
Philosophical Papers,19446,Taylor and Francis Group,/scimag/journals/19446,/scimag/?journal=19446&page=1,35,/scimag/?journal=19446&year=2017&volume=46&issue=1,/scimag/?journal=19446&year=2018&volume=47&issue=1,/scimag/?journal=19446&year=2019&volume=48&issue=1,/scimag/?journal=19446&year=2020&volume=49&issue=1,
Philosophical Practice / Journal of the American Philosophical Practitioners Association,19448,Taylor and Francis Group,/scimag/journals/19448,/scimag/?journal=19448&page=1,3,,,,,
Philosophical Psychology,19449,Taylor and Francis Group,/scimag/journals/19449,/scimag/?journal=19449&page=1,62,/scimag/?journal=19449&year=2017&volume=30&issue=1-2,/scimag/?journal=19449&year=2018&volume=31&issue=1,/scimag/?journal=19449&year=2019&volume=32&issue=1,/scimag/?journal=19449&year=2020&volume=33&issue=1,/scimag/?journal=19449&year=2021&volume=&issue=
Philosophy & Geography,19468,Taylor and Francis Group,/scimag/journals/19468,/scimag/?journal=19468&page=1,7,,,,,
Phosphorus Sulfur and Silicon and the Related Elements,19490,Taylor and Francis Group,/scimag/journals/19490,/scimag/?journal=19490&page=1,422,/scimag/?journal=19490&year=2017&volume=192&issue=1,/scimag/?journal=19490&year=2018&volume=193&issue=1,/scimag/?journal=19490&year=2019&volume=194&issue=1-2,/scimag/?journal=19490&year=2020&volume=195&issue=1,
Physical Education & Sport Pedagogy,19541,Taylor and Francis Group,/scimag/journals/19541,/scimag/?journal=19541&page=1,25,/scimag/?journal=19541&year=2017&volume=22&issue=4,/scimag/?journal=19541&year=2018&volume=23&issue=4,/scimag/?journal=19541&year=2019&volume=24&issue=1,/scimag/?journal=19541&year=2020&volume=25&issue=1,
