Journal_Id,Year,Authors,Title,DOI,Link1,Link2,Keyword
20246,2021,,Editorial Board,10.1016/S0278-5846(20)30419-X ,https://sci-hub.se/10.1016/S0278-5846%2820%2930419-X,https://booksc.org/s/?q=10.1016/S0278-5846%2820%2930419-X,editorial board
20243,2017,,CO2: Editorial Board/Subscription info.,10.1016/s0301-0082(16)30165-4 ,https://sci-hub.se/10.1016/s0301-0082%2816%2930165-4,https://booksc.org/s/?q=10.1016/s0301-0082%2816%2930165-4,editorial board
20243,2018,,Editorial Board,10.1016/s0301-0082(17)30232-0 ,https://sci-hub.se/10.1016/s0301-0082%2817%2930232-0,https://booksc.org/s/?q=10.1016/s0301-0082%2817%2930232-0,editorial board
20243,2019,,Editorial Board,10.1016/S0301-0082(18)30221-1 ,https://sci-hub.se/10.1016/S0301-0082%2818%2930221-1,https://booksc.org/s/?q=10.1016/S0301-0082%2818%2930221-1,editorial board
20243,2020,,Editorial Board,10.1016/s0301-0082(19)30358-2 ,https://sci-hub.se/10.1016/s0301-0082%2819%2930358-2,https://booksc.org/s/?q=10.1016/s0301-0082%2819%2930358-2,editorial board
20248,2017,,Editorial Board,10.1016/s0149-1970(16)30263-3 ,https://sci-hub.se/10.1016/s0149-1970%2816%2930263-3,https://booksc.org/s/?q=10.1016/s0149-1970%2816%2930263-3,editorial board
20248,2018,,Editorial Board,10.1016/s0149-1970(17)30279-2 ,https://sci-hub.se/10.1016/s0149-1970%2817%2930279-2,https://booksc.org/s/?q=10.1016/s0149-1970%2817%2930279-2,editorial board
20249,2018,,Editorial Board,10.1016/S0079-6565(18)30005-0 ,https://sci-hub.se/10.1016/S0079-6565%2818%2930005-0,https://booksc.org/s/?q=10.1016/S0079-6565%2818%2930005-0,editorial board
20249,2019,,Editorial Board,10.1016/s0079-6565(19)30009-3 ,https://sci-hub.se/10.1016/s0079-6565%2819%2930009-3,https://booksc.org/s/?q=10.1016/s0079-6565%2819%2930009-3,editorial board
20249,2020,,Editorial Board,10.1016/s0079-6565(20)30004-2 ,https://sci-hub.se/10.1016/s0079-6565%2820%2930004-2,https://booksc.org/s/?q=10.1016/s0079-6565%2820%2930004-2,editorial board
20251,2018,,Editorial Board,10.1016/S0079-6611(18)30017-X ,https://sci-hub.se/10.1016/S0079-6611%2818%2930017-X,https://booksc.org/s/?q=10.1016/S0079-6611%2818%2930017-X,editorial board
20251,2019,,Editorial Board,10.1016/S0079-6611(18)30360-4 ,https://sci-hub.se/10.1016/S0079-6611%2818%2930360-4,https://booksc.org/s/?q=10.1016/S0079-6611%2818%2930360-4,editorial board
20251,2020,,Editorial Board,10.1016/s0079-6611(19)30431-8 ,https://sci-hub.se/10.1016/s0079-6611%2819%2930431-8,https://booksc.org/s/?q=10.1016/s0079-6611%2819%2930431-8,editorial board
20253,2019,,Editorial Board,10.1016/s0300-9440(18)31162-7 ,https://sci-hub.se/10.1016/s0300-9440%2818%2931162-7,https://booksc.org/s/?q=10.1016/s0300-9440%2818%2931162-7,editorial board
20258,2017,,Title Page/Editorial Board,10.1016/s0146-6410(16)30063-1 ,https://sci-hub.se/10.1016/s0146-6410%2816%2930063-1,https://booksc.org/s/?q=10.1016/s0146-6410%2816%2930063-1,editorial board
20258,2018,,Editorial Board,10.1016/s0146-6410(17)30091-1 ,https://sci-hub.se/10.1016/s0146-6410%2817%2930091-1,https://booksc.org/s/?q=10.1016/s0146-6410%2817%2930091-1,editorial board
20258,2019,,Editorial Board,10.1016/S0146-6410(18)30091-7 ,https://sci-hub.se/10.1016/S0146-6410%2818%2930091-7,https://booksc.org/s/?q=10.1016/S0146-6410%2818%2930091-7,editorial board
20258,2020,,Editorial Board,10.1016/s0146-6410(19)30078-x ,https://sci-hub.se/10.1016/s0146-6410%2819%2930078-x,https://booksc.org/s/?q=10.1016/s0146-6410%2819%2930078-x,editorial board
20258,2021,,Editorial Board,10.1016/S0146-6410(20)30087-9 ,https://sci-hub.se/10.1016/S0146-6410%2820%2930087-9,https://booksc.org/s/?q=10.1016/S0146-6410%2820%2930087-9,editorial board
20259,2017,,Editorial Board,10.1016/s1058-9813(17)30017-6 ,https://sci-hub.se/10.1016/s1058-9813%2817%2930017-6,https://booksc.org/s/?q=10.1016/s1058-9813%2817%2930017-6,editorial board
20259,2017,,Future Topics and Guest Editors,10.1016/s1058-9813(17)30021-8 ,https://sci-hub.se/10.1016/s1058-9813%2817%2930021-8,https://booksc.org/s/?q=10.1016/s1058-9813%2817%2930021-8,editors
20259,2018,,Future Topics and Guest Editors,10.1016/S1058-9813(18)30050-X ,https://sci-hub.se/10.1016/S1058-9813%2818%2930050-X,https://booksc.org/s/?q=10.1016/S1058-9813%2818%2930050-X,editors
20259,2018,,Editorial Board,10.1016/S1058-9813(18)30043-2 ,https://sci-hub.se/10.1016/S1058-9813%2818%2930043-2,https://booksc.org/s/?q=10.1016/S1058-9813%2818%2930043-2,editorial board
20259,2020,,Editorial Board,10.1016/s1058-9813(20)30047-3 ,https://sci-hub.se/10.1016/s1058-9813%2820%2930047-3,https://booksc.org/s/?q=10.1016/s1058-9813%2820%2930047-3,editorial board
20262,2017,,Editorial Board /Aims and Scope,10.1016/s0305-9006(16)30171-4 ,https://sci-hub.se/10.1016/s0305-9006%2816%2930171-4,https://booksc.org/s/?q=10.1016/s0305-9006%2816%2930171-4,editorial board
20262,2018,,Editorial Board,10.1016/s0305-9006(17)30310-0 ,https://sci-hub.se/10.1016/s0305-9006%2817%2930310-0,https://booksc.org/s/?q=10.1016/s0305-9006%2817%2930310-0,editorial board
20262,2019,,Editorial Board,10.1016/S0305-9006(18)30133-8 ,https://sci-hub.se/10.1016/S0305-9006%2818%2930133-8,https://booksc.org/s/?q=10.1016/S0305-9006%2818%2930133-8,editorial board
20262,2020,,Editorial Board,10.1016/s0305-9006(19)30137-0 ,https://sci-hub.se/10.1016/s0305-9006%2819%2930137-0,https://booksc.org/s/?q=10.1016/s0305-9006%2819%2930137-0,editorial board
20263,2017,,Editorial Board,10.1016/s0079-6700(16)30125-3 ,https://sci-hub.se/10.1016/s0079-6700%2816%2930125-3,https://booksc.org/s/?q=10.1016/s0079-6700%2816%2930125-3,editorial board
20263,2018,,Editorial Board,10.1016/S0079-6700(17)30261-7 ,https://sci-hub.se/10.1016/S0079-6700%2817%2930261-7,https://booksc.org/s/?q=10.1016/S0079-6700%2817%2930261-7,editorial board
20263,2019,,Editorial Board,10.1016/S0079-6700(18)30421-0 ,https://sci-hub.se/10.1016/S0079-6700%2818%2930421-0,https://booksc.org/s/?q=10.1016/S0079-6700%2818%2930421-0,editorial board
20263,2020,,Editorial Board,10.1016/s0079-6700(19)30209-6 ,https://sci-hub.se/10.1016/s0079-6700%2819%2930209-6,https://booksc.org/s/?q=10.1016/s0079-6700%2819%2930209-6,editorial board
20264,2018,,Editorial Board,10.1016/s0079-6727(18)30005-3 ,https://sci-hub.se/10.1016/s0079-6727%2818%2930005-3,https://booksc.org/s/?q=10.1016/s0079-6727%2818%2930005-3,editorial board
20264,2019,,Editorial Board,10.1016/S0079-6727(19)30004-7 ,https://sci-hub.se/10.1016/S0079-6727%2819%2930004-7,https://booksc.org/s/?q=10.1016/S0079-6727%2819%2930004-7,editorial board
20264,2020,,Editorial Board,10.1016/s0079-6727(20)30005-7 ,https://sci-hub.se/10.1016/s0079-6727%2820%2930005-7,https://booksc.org/s/?q=10.1016/s0079-6727%2820%2930005-7,editorial board
20266,2017,,Editorial board/title page,10.1016/s1350-9462(17)30003-4 ,https://sci-hub.se/10.1016/s1350-9462%2817%2930003-4,https://booksc.org/s/?q=10.1016/s1350-9462%2817%2930003-4,editorial board
20266,2018,,Editorial Board,10.1016/S1350-9462(18)30004-1 ,https://sci-hub.se/10.1016/S1350-9462%2818%2930004-1,https://booksc.org/s/?q=10.1016/S1350-9462%2818%2930004-1,editorial board
20266,2019,,Editorial Board,10.1016/S1350-9462(19)30005-9 ,https://sci-hub.se/10.1016/S1350-9462%2819%2930005-9,https://booksc.org/s/?q=10.1016/S1350-9462%2819%2930005-9,editorial board
20266,2020,,Editorial Board,10.1016/s1350-9462(20)30005-7 ,https://sci-hub.se/10.1016/s1350-9462%2820%2930005-7,https://booksc.org/s/?q=10.1016/s1350-9462%2820%2930005-7,editorial board
20268,2017,,Editorial Board,10.1016/S0079-6786(17)30004-3 ,https://sci-hub.se/10.1016/S0079-6786%2817%2930004-3,https://booksc.org/s/?q=10.1016/S0079-6786%2817%2930004-3,editorial board
20268,2018,,Editorial Board,10.1016/S0079-6786(18)30004-9 ,https://sci-hub.se/10.1016/S0079-6786%2818%2930004-9,https://booksc.org/s/?q=10.1016/S0079-6786%2818%2930004-9,editorial board
20268,2019,,Editorial Board,10.1016/S0079-6786(18)30039-6 ,https://sci-hub.se/10.1016/S0079-6786%2818%2930039-6,https://booksc.org/s/?q=10.1016/S0079-6786%2818%2930039-6,editorial board
20268,2020,,Editorial Board,10.1016/s0079-6786(20)30004-2 ,https://sci-hub.se/10.1016/s0079-6786%2820%2930004-2,https://booksc.org/s/?q=10.1016/s0079-6786%2820%2930004-2,editorial board
20270,2018,,Editorial Board,10.1016/S0079-6816(18)30006-6 ,https://sci-hub.se/10.1016/S0079-6816%2818%2930006-6,https://booksc.org/s/?q=10.1016/S0079-6816%2818%2930006-6,editorial board
20270,2019,,Editorial Board,10.1016/s0079-6816(19)30004-8 ,https://sci-hub.se/10.1016/s0079-6816%2819%2930004-8,https://booksc.org/s/?q=10.1016/s0079-6816%2819%2930004-8,editorial board
20270,2020,,Editorial Board,10.1016/s0079-6816(20)30005-8 ,https://sci-hub.se/10.1016/s0079-6816%2820%2930005-8,https://booksc.org/s/?q=10.1016/s0079-6816%2820%2930005-8,editorial board
20293,2017,,IFC: Editorial Board,10.1016/s1098-8823(17)30029-1 ,https://sci-hub.se/10.1016/s1098-8823%2817%2930029-1,https://booksc.org/s/?q=10.1016/s1098-8823%2817%2930029-1,editorial board
20293,2018,,Editorial Board,10.1016/S1098-8823(18)30007-8 ,https://sci-hub.se/10.1016/S1098-8823%2818%2930007-8,https://booksc.org/s/?q=10.1016/S1098-8823%2818%2930007-8,editorial board
20293,2019,,Editorial Board,10.1016/S1098-8823(19)30005-X ,https://sci-hub.se/10.1016/S1098-8823%2819%2930005-X,https://booksc.org/s/?q=10.1016/S1098-8823%2819%2930005-X,editorial board
20293,2020,,Editorial Board,10.1016/s1098-8823(20)30009-5 ,https://sci-hub.se/10.1016/s1098-8823%2820%2930009-5,https://booksc.org/s/?q=10.1016/s1098-8823%2820%2930009-5,editorial board
20296,2017,,Editorial Board,10.1016/s0952-3278(17)30003-0 ,https://sci-hub.se/10.1016/s0952-3278%2817%2930003-0,https://booksc.org/s/?q=10.1016/s0952-3278%2817%2930003-0,editorial board
20296,2018,,Editorial Board,10.1016/S0952-3278(18)30019-X ,https://sci-hub.se/10.1016/S0952-3278%2818%2930019-X,https://booksc.org/s/?q=10.1016/S0952-3278%2818%2930019-X,editorial board
20296,2019,,Editorial Board,10.1016/S0952-3278(18)30272-2 ,https://sci-hub.se/10.1016/S0952-3278%2818%2930272-2,https://booksc.org/s/?q=10.1016/S0952-3278%2818%2930272-2,editorial board
20296,2020,,Editorial Board,10.1016/s0952-3278(20)30007-7 ,https://sci-hub.se/10.1016/s0952-3278%2820%2930007-7,https://booksc.org/s/?q=10.1016/s0952-3278%2820%2930007-7,editorial board
20308,2017,,Editorial Board,10.1016/s1046-5928(16)30293-5 ,https://sci-hub.se/10.1016/s1046-5928%2816%2930293-5,https://booksc.org/s/?q=10.1016/s1046-5928%2816%2930293-5,editorial board
20308,2018,,IFC/ Editorial Board,10.1016/s1046-5928(17)30588-0 ,https://sci-hub.se/10.1016/s1046-5928%2817%2930588-0,https://booksc.org/s/?q=10.1016/s1046-5928%2817%2930588-0,editorial board
20308,2019,,Editorial Board,10.1016/S1046-5928(18)30517-5 ,https://sci-hub.se/10.1016/S1046-5928%2818%2930517-5,https://booksc.org/s/?q=10.1016/S1046-5928%2818%2930517-5,editorial board
20308,2020,,Editorial Board,10.1016/s1046-5928(19)30553-4 ,https://sci-hub.se/10.1016/s1046-5928%2819%2930553-4,https://booksc.org/s/?q=10.1016/s1046-5928%2819%2930553-4,editorial board
20308,2021,,Editorial Board,10.1016/S1046-5928(20)30364-8 ,https://sci-hub.se/10.1016/S1046-5928%2820%2930364-8,https://booksc.org/s/?q=10.1016/S1046-5928%2820%2930364-8,editorial board
20317,2017,,Editorial Board,10.1016/s1434-4610(17)30017-2 ,https://sci-hub.se/10.1016/s1434-4610%2817%2930017-2,https://booksc.org/s/?q=10.1016/s1434-4610%2817%2930017-2,editorial board
20317,2018,,Editorial Board,10.1016/S1434-4610(18)30012-9 ,https://sci-hub.se/10.1016/S1434-4610%2818%2930012-9,https://booksc.org/s/?q=10.1016/S1434-4610%2818%2930012-9,editorial board
20317,2019,,Editorial Board,10.1016/S1434-4610(19)30014-8 ,https://sci-hub.se/10.1016/S1434-4610%2819%2930014-8,https://booksc.org/s/?q=10.1016/S1434-4610%2819%2930014-8,editorial board
20317,2020,,Editorial Board,10.1016/s1434-4610(20)30021-3 ,https://sci-hub.se/10.1016/s1434-4610%2820%2930021-3,https://booksc.org/s/?q=10.1016/s1434-4610%2820%2930021-3,editorial board
20366,2020,,Editorial Board,10.1016/s0165-1781(19)32604-6 ,https://sci-hub.se/10.1016/s0165-1781%2819%2932604-6,https://booksc.org/s/?q=10.1016/s0165-1781%2819%2932604-6,editorial board
20367,2017,,Editorial Board,10.1016/s0925-4927(16)30371-7 ,https://sci-hub.se/10.1016/s0925-4927%2816%2930371-7,https://booksc.org/s/?q=10.1016/s0925-4927%2816%2930371-7,editorial board
20367,2018,,Editorial Board,10.1016/s0925-4927(17)30350-5 ,https://sci-hub.se/10.1016/s0925-4927%2817%2930350-5,https://booksc.org/s/?q=10.1016/s0925-4927%2817%2930350-5,editorial board
20367,2019,,Editorial Board,10.1016/s0925-4927(19)30010-1 ,https://sci-hub.se/10.1016/s0925-4927%2819%2930010-1,https://booksc.org/s/?q=10.1016/s0925-4927%2819%2930010-1,editorial board
20367,2020,,Editorial Board,10.1016/s0925-4927(19)30365-8 ,https://sci-hub.se/10.1016/s0925-4927%2819%2930365-8,https://booksc.org/s/?q=10.1016/s0925-4927%2819%2930365-8,editorial board
20407,2017,,Editorial Board,10.1016/s1420-2530(17)30013-4 ,https://sci-hub.se/10.1016/s1420-2530%2817%2930013-4,https://booksc.org/s/?q=10.1016/s1420-2530%2817%2930013-4,editorial board
20407,2018,,Editorial Board,10.1016/S1420-2530(18)30003-7 ,https://sci-hub.se/10.1016/S1420-2530%2818%2930003-7,https://booksc.org/s/?q=10.1016/S1420-2530%2818%2930003-7,editorial board
20407,2019,,Editorial Board,10.1016/S1420-2530(19)30009-3 ,https://sci-hub.se/10.1016/S1420-2530%2819%2930009-3,https://booksc.org/s/?q=10.1016/S1420-2530%2819%2930009-3,editorial board
20407,2020,,Editorial Board,10.1016/s1420-2530(20)30016-9 ,https://sci-hub.se/10.1016/s1420-2530%2820%2930016-9,https://booksc.org/s/?q=10.1016/s1420-2530%2820%2930016-9,editorial board
20408,2017,,Editorial Board,10.1016/s0033-2984(17)30004-3 ,https://sci-hub.se/10.1016/s0033-2984%2817%2930004-3,https://booksc.org/s/?q=10.1016/s0033-2984%2817%2930004-3,editorial board
20408,2018,,Editorial Board,10.1016/S0033-2984(18)30007-4 ,https://sci-hub.se/10.1016/S0033-2984%2818%2930007-4,https://booksc.org/s/?q=10.1016/S0033-2984%2818%2930007-4,editorial board
20408,2019,,Editorial Board,10.1016/S0033-2984(19)30007-X ,https://sci-hub.se/10.1016/S0033-2984%2819%2930007-X,https://booksc.org/s/?q=10.1016/S0033-2984%2819%2930007-X,editorial board
20408,2020,,Editorial Board,10.1016/s0033-2984(20)30003-0 ,https://sci-hub.se/10.1016/s0033-2984%2820%2930003-0,https://booksc.org/s/?q=10.1016/s0033-2984%2820%2930003-0,editorial board
20432,2017,,Editorial Board and publication information,10.1016/s1469-0292(16)30267-9 ,https://sci-hub.se/10.1016/s1469-0292%2816%2930267-9,https://booksc.org/s/?q=10.1016/s1469-0292%2816%2930267-9,editorial board
20432,2018,,Editorial Board and publication information,10.1016/s1469-0292(17)30737-9 ,https://sci-hub.se/10.1016/s1469-0292%2817%2930737-9,https://booksc.org/s/?q=10.1016/s1469-0292%2817%2930737-9,editorial board
20432,2019,,Editorial Board,10.1016/S1469-0292(18)30728-3 ,https://sci-hub.se/10.1016/S1469-0292%2818%2930728-3,https://booksc.org/s/?q=10.1016/S1469-0292%2818%2930728-3,editorial board
20432,2020,,Editorial Board,10.1016/s1469-0292(19)30788-5 ,https://sci-hub.se/10.1016/s1469-0292%2819%2930788-5,https://booksc.org/s/?q=10.1016/s1469-0292%2819%2930788-5,editorial board
20441,2017,,Editorial Board & Publication Information,10.1016/s0306-4530(16)30924-6 ,https://sci-hub.se/10.1016/s0306-4530%2816%2930924-6,https://booksc.org/s/?q=10.1016/s0306-4530%2816%2930924-6,editorial board
20441,2018,,Editorial Board & Publication Information,10.1016/s0306-4530(17)31507-x ,https://sci-hub.se/10.1016/s0306-4530%2817%2931507-x,https://booksc.org/s/?q=10.1016/s0306-4530%2817%2931507-x,editorial board
20441,2019,,Editorial Board,10.1016/s0306-4530(18)31116-8 ,https://sci-hub.se/10.1016/s0306-4530%2818%2931116-8,https://booksc.org/s/?q=10.1016/s0306-4530%2818%2931116-8,editorial board
20441,2021,,Editorial Board,10.1016/S0306-4530(20)30499-6 ,https://sci-hub.se/10.1016/S0306-4530%2820%2930499-6,https://booksc.org/s/?q=10.1016/S0306-4530%2820%2930499-6,editorial board
20481,2019,,Editorial Board,10.1016/S0033-3506(18)30382-2 ,https://sci-hub.se/10.1016/S0033-3506%2818%2930382-2,https://booksc.org/s/?q=10.1016/S0033-3506%2818%2930382-2,editorial board
20481,2020,,Editorial Board,10.1016/s0033-3506(20)30009-3 ,https://sci-hub.se/10.1016/s0033-3506%2820%2930009-3,https://booksc.org/s/?q=10.1016/s0033-3506%2820%2930009-3,editorial board
20504,2018,,Editorial Board,10.1016/S0363-8111(18)30047-X ,https://sci-hub.se/10.1016/S0363-8111%2818%2930047-X,https://booksc.org/s/?q=10.1016/S0363-8111%2818%2930047-X,editorial board
20504,2019,,Editorial Board,10.1016/S0363-8111(19)30043-8 ,https://sci-hub.se/10.1016/S0363-8111%2819%2930043-8,https://booksc.org/s/?q=10.1016/S0363-8111%2819%2930043-8,editorial board
20504,2020,,Editorial Board,10.1016/j.pubrev.2020.101898 ,https://sci-hub.se/10.1016/j.pubrev.2020.101898,https://booksc.org/s/?q=10.1016/j.pubrev.2020.101898,editorial board
20532,2017,,Editorial Board,10.1016/s1094-5539(17)30021-4 ,https://sci-hub.se/10.1016/s1094-5539%2817%2930021-4,https://booksc.org/s/?q=10.1016/s1094-5539%2817%2930021-4,editorial board
20532,2018,,Editorial Board,10.1016/S1094-5539(18)30011-7 ,https://sci-hub.se/10.1016/S1094-5539%2818%2930011-7,https://booksc.org/s/?q=10.1016/S1094-5539%2818%2930011-7,editorial board
20532,2020,,Editorial Board,10.1016/s1094-5539(20)30016-x ,https://sci-hub.se/10.1016/s1094-5539%2820%2930016-x,https://booksc.org/s/?q=10.1016/s1094-5539%2820%2930016-x,editorial board
20619,2019,,Editorial Board,10.1016/S1871-1014(18)30141-9 ,https://sci-hub.se/10.1016/S1871-1014%2818%2930141-9,https://booksc.org/s/?q=10.1016/S1871-1014%2818%2930141-9,editorial board
20619,2021,,Editorial Board,10.1016/S1871-1014(20)30089-3 ,https://sci-hub.se/10.1016/S1871-1014%2820%2930089-3,https://booksc.org/s/?q=10.1016/S1871-1014%2820%2930089-3,editorial board
20620,2017,,Editorial board/ Aims & Scope,10.1016/s1040-6182(17)30093-9 ,https://sci-hub.se/10.1016/s1040-6182%2817%2930093-9,https://booksc.org/s/?q=10.1016/s1040-6182%2817%2930093-9,editorial board
20620,2017,,Editorial board/ Aims & Scope,10.1016/s1040-6182(17)30167-2 ,https://sci-hub.se/10.1016/s1040-6182%2817%2930167-2,https://booksc.org/s/?q=10.1016/s1040-6182%2817%2930167-2,editorial board
20620,2018,,Editorial board/ Aims & Scope,10.1016/S1040-6182(17)31555-0 ,https://sci-hub.se/10.1016/S1040-6182%2817%2931555-0,https://booksc.org/s/?q=10.1016/S1040-6182%2817%2931555-0,editorial board
20620,2018,,Editorial board/ Aims & Scope,10.1016/S1040-6182(17)31561-6 ,https://sci-hub.se/10.1016/S1040-6182%2817%2931561-6,https://booksc.org/s/?q=10.1016/S1040-6182%2817%2931561-6,editorial board
20620,2019,,Editorial Board,10.1016/S1040-6182(19)30053-9 ,https://sci-hub.se/10.1016/S1040-6182%2819%2930053-9,https://booksc.org/s/?q=10.1016/S1040-6182%2819%2930053-9,editorial board
20620,2019,,Editorial Board,10.1016/S1040-6182(19)30091-6 ,https://sci-hub.se/10.1016/S1040-6182%2819%2930091-6,https://booksc.org/s/?q=10.1016/S1040-6182%2819%2930091-6,editorial board
20620,2020,,Editorial Board,10.1016/s1040-6182(20)30032-x ,https://sci-hub.se/10.1016/s1040-6182%2820%2930032-x,https://booksc.org/s/?q=10.1016/s1040-6182%2820%2930032-x,editorial board
20622,2017,,Editors & Editorial board,10.1016/s0277-3791(16)30610-2 ,https://sci-hub.se/10.1016/s0277-3791%2816%2930610-2,https://booksc.org/s/?q=10.1016/s0277-3791%2816%2930610-2,editorial board
20622,2018,,Editors & Editorial board,10.1016/s0277-3791(17)30992-7 ,https://sci-hub.se/10.1016/s0277-3791%2817%2930992-7,https://booksc.org/s/?q=10.1016/s0277-3791%2817%2930992-7,editorial board
20622,2019,,Editors & Editorial board,10.1016/S0277-3791(18)30959-4 ,https://sci-hub.se/10.1016/S0277-3791%2818%2930959-4,https://booksc.org/s/?q=10.1016/S0277-3791%2818%2930959-4,editorial board
20622,2020,,Editors & Editorial board,10.1016/s0277-3791(19)31068-6 ,https://sci-hub.se/10.1016/s0277-3791%2819%2931068-6,https://booksc.org/s/?q=10.1016/s0277-3791%2819%2931068-6,editorial board
20646,2017,,Editorial Board/Publication Information,10.1016/s1350-4487(16)30473-5 ,https://sci-hub.se/10.1016/s1350-4487%2816%2930473-5,https://booksc.org/s/?q=10.1016/s1350-4487%2816%2930473-5,editorial board
20646,2018,,Editorial Board,10.1016/s1350-4487(17)30890-9 ,https://sci-hub.se/10.1016/s1350-4487%2817%2930890-9,https://booksc.org/s/?q=10.1016/s1350-4487%2817%2930890-9,editorial board
20646,2019,,Editorial Board,10.1016/S1350-4487(19)30067-8 ,https://sci-hub.se/10.1016/S1350-4487%2819%2930067-8,https://booksc.org/s/?q=10.1016/S1350-4487%2819%2930067-8,editorial board
20646,2020,,Editorial Board,10.1016/s1350-4487(20)30004-4 ,https://sci-hub.se/10.1016/s1350-4487%2820%2930004-4,https://booksc.org/s/?q=10.1016/s1350-4487%2820%2930004-4,editorial board
20652,2018,,Editorial Board/Publication information,10.1016/s0969-806x(17)31063-0 ,https://sci-hub.se/10.1016/s0969-806x%2817%2931063-0,https://booksc.org/s/?q=10.1016/s0969-806x%2817%2931063-0,editorial board
20652,2019,,Editorial Board,10.1016/S0969-806X(18)31108-3 ,https://sci-hub.se/10.1016/S0969-806X%2818%2931108-3,https://booksc.org/s/?q=10.1016/S0969-806X%2818%2931108-3,editorial board
20666,2017,,Editorial Board,10.1016/s1078-8174(16)30135-3 ,https://sci-hub.se/10.1016/s1078-8174%2816%2930135-3,https://booksc.org/s/?q=10.1016/s1078-8174%2816%2930135-3,editorial board
20666,2018,,Editorial Board,10.1016/S1078-8174(17)30183-9 ,https://sci-hub.se/10.1016/S1078-8174%2817%2930183-9,https://booksc.org/s/?q=10.1016/S1078-8174%2817%2930183-9,editorial board
20666,2019,,Editorial Board,10.1016/S1078-8174(18)30232-3 ,https://sci-hub.se/10.1016/S1078-8174%2818%2930232-3,https://booksc.org/s/?q=10.1016/S1078-8174%2818%2930232-3,editorial board
20666,2020,,Editorial Board,10.1016/s1078-8174(19)30277-9 ,https://sci-hub.se/10.1016/s1078-8174%2819%2930277-9,https://booksc.org/s/?q=10.1016/s1078-8174%2819%2930277-9,editorial board
20681,2017,,Editorial Board,10.1016/s0167-8140(16)34470-x ,https://sci-hub.se/10.1016/s0167-8140%2816%2934470-x,https://booksc.org/s/?q=10.1016/s0167-8140%2816%2934470-x,editorial board
20681,2018,,Editorial Board,10.1016/S0167-8140(18)30005-7 ,https://sci-hub.se/10.1016/S0167-8140%2818%2930005-7,https://booksc.org/s/?q=10.1016/S0167-8140%2818%2930005-7,editorial board
20681,2019,,Editorial Board,10.1016/s0167-8140(18)33633-8 ,https://sci-hub.se/10.1016/s0167-8140%2818%2933633-8,https://booksc.org/s/?q=10.1016/s0167-8140%2818%2933633-8,editorial board
20681,2020,,Editorial Board,10.1016/s0167-8140(20)30006-2 ,https://sci-hub.se/10.1016/s0167-8140%2820%2930006-2,https://booksc.org/s/?q=10.1016/s0167-8140%2820%2930006-2,editorial board
20713,2017,,Editorial Board,10.1016/s1381-5148(16)30243-7 ,https://sci-hub.se/10.1016/s1381-5148%2816%2930243-7,https://booksc.org/s/?q=10.1016/s1381-5148%2816%2930243-7,editorial board
20713,2018,,Editorial Board,10.1016/s1381-5148(17)30303-6 ,https://sci-hub.se/10.1016/s1381-5148%2817%2930303-6,https://booksc.org/s/?q=10.1016/s1381-5148%2817%2930303-6,editorial board
20713,2019,,Editorial Board,10.1016/S1381-5148(18)31134-9 ,https://sci-hub.se/10.1016/S1381-5148%2818%2931134-9,https://booksc.org/s/?q=10.1016/S1381-5148%2818%2931134-9,editorial board
20713,2020,,Editorial Board,10.1016/s1381-5148(20)30012-2 ,https://sci-hub.se/10.1016/s1381-5148%2820%2930012-2,https://booksc.org/s/?q=10.1016/s1381-5148%2820%2930012-2,editorial board
20813,2018,,Editorial Board,10.1016/S0166-0462(17)30508-2 ,https://sci-hub.se/10.1016/S0166-0462%2817%2930508-2,https://booksc.org/s/?q=10.1016/S0166-0462%2817%2930508-2,editorial board
20813,2020,,Editorial Board,10.1016/s0166-0462(20)30005-3 ,https://sci-hub.se/10.1016/s0166-0462%2820%2930005-3,https://booksc.org/s/?q=10.1016/s0166-0462%2820%2930005-3,editorial board
20824,2017,,Cover 2--Editorial Board,10.1016/s0273-2300(16)30380-4 ,https://sci-hub.se/10.1016/s0273-2300%2816%2930380-4,https://booksc.org/s/?q=10.1016/s0273-2300%2816%2930380-4,editorial board
20824,2018,,Editorial Board,10.1016/S0273-2300(18)30013-8 ,https://sci-hub.se/10.1016/S0273-2300%2818%2930013-8,https://booksc.org/s/?q=10.1016/S0273-2300%2818%2930013-8,editorial board
20824,2020,,Editorial Board,10.1016/s0273-2300(19)30326-5 ,https://sci-hub.se/10.1016/s0273-2300%2819%2930326-5,https://booksc.org/s/?q=10.1016/s0273-2300%2819%2930326-5,editorial board
20839,2017,,Inside Front Cover/Editorial Board,10.1016/s0951-8320(16)30573-7 ,https://sci-hub.se/10.1016/s0951-8320%2816%2930573-7,https://booksc.org/s/?q=10.1016/s0951-8320%2816%2930573-7,editorial board
20839,2018,,Editorial Board,10.1016/s0951-8320(17)31240-1 ,https://sci-hub.se/10.1016/s0951-8320%2817%2931240-1,https://booksc.org/s/?q=10.1016/s0951-8320%2817%2931240-1,editorial board
20839,2019,,Editorial Board,10.1016/S0951-8320(18)31298-5 ,https://sci-hub.se/10.1016/S0951-8320%2818%2931298-5,https://booksc.org/s/?q=10.1016/S0951-8320%2818%2931298-5,editorial board
